,55,,,nh,,,New Hampshire 18+ Travel Baseball Rankings,,,https://selectbaseballteams.com/travel-baseball-rankings/nh/18+/,
,56,,,tn,,, Subscribe on YouTube,,,https://youtube.com/c/badbaseball?sub_confirmation=1,
,57,,,tn,,, #1 Chattanooga Speed Baseball ,,,https://selectbaseballteams.com/baseball/organization/ooltewah/tn/chattanooga-speed-baseball/,
,58,,,tn,,, #1 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,58,,,tn,,, #2 Chattanooga Speed Baseball ,,,https://selectbaseballteams.com/baseball/organization/ooltewah/tn/chattanooga-speed-baseball/,
,58,,,tn,,, #3 TN Fury ,,,https://selectbaseballteams.com/softball/organization/chattanooga/tn/tn-fury/,
,58,,,tn,,, #4 Tri-Star Hype Elite ,,,https://selectbaseballteams.com/baseball/organization/gallatin/tn/tri-star-hype-elite-0/,
,58,,,tn,,, #5 T.A.G. Baseball ,,,https://selectbaseballteams.com/baseball/organization/jasper/tn/tag-baseball/,
,58,,,tn,,, #6 Tennessee Fury ,,,https://selectbaseballteams.com/softball/organization/murfreesboro/tn/tennessee-fury/,
,58,,,tn,,, #7 Tennessee Mojo 2021 ,,,https://selectbaseballteams.com/softball/organization/cookeville/tn/tennessee-mojo-2021/,
,58,,,tn,,, #8 TN White Lightning ,,,https://selectbaseballteams.com/softball/organization/knoxville/tn/tn-white-lightning/,
,58,,,tn,,, #9 VEXUS Softball ,,,https://selectbaseballteams.com/softball/organization/nashville/tn/vexus-softball/,
,58,,,tn,,, #10 Chattanooga Force ,,,https://selectbaseballteams.com/softball/organization/cleveland/tn/chattanooga-force/,
,58,,,tn,,, #11 Tri-Star Hype Elite ,,,https://selectbaseballteams.com/baseball/organization/gallatin/tn/tri-star-hype-elite/,
,58,,,tn,,, #12 Surge Fastpitch ,,,https://selectbaseballteams.com/softball/organization/franklin/tn/surge-fastpitch/,
,58,,,tn,,, #13 Fearless Elite 2022 ,,,https://selectbaseballteams.com/softball/organization/mt-juliet/tn/fearless-elite-2022/,
,58,,,tn,,, #14 TN Elite ,,,https://selectbaseballteams.com/softball/organization/smyrna/tn/tn-elite/,
,58,,,tn,,, #15 Frost Falcons 03 ,,,https://selectbaseballteams.com/softball/organization/chattanooga/tn/frost-falcons-03/,
,58,,,tn,,, #16 Tennessee Dirt Dawgs ,,,https://selectbaseballteams.com/softball/organization/johnson-city/tn/tennessee-dirt-dawgs/,
,58,,,tn,,, #17 HYPE Fastpitch ,,,https://selectbaseballteams.com/softball/organization/gallatin/tn/hype-fastpitch/,
,58,,,tn,,, #18 Fury 2022 ,,,https://selectbaseballteams.com/softball/organization/dickson/tn/fury-2022/,
,58,,,tn,,, #19 Strike Zone Academy Elite ,,,https://selectbaseballteams.com/softball/organization/mount-juliet/tn/strike-zone-academy-elite/,
,58,,,tn,,, #20 TN Comets ,,,https://selectbaseballteams.com/softball/organization/murfreesboro/tn/tn-comets/,
,58,,,tn,,, #21 Tennessee Illusions ,,,https://selectbaseballteams.com/softball/organization/portland/tn/tennessee-illusions/,
,58,,,tn,,, #22 Atlanta Premier TN (Wood) ,,,https://selectbaseballteams.com/softball/organization/nashville/tn/atlanta-premier-tn-wood/,
,58,,,tn,,, #23 Tennessee Swag Baseball ,,,https://selectbaseballteams.com/baseball/organization/lebanon/tn/tennessee-swag-baseball/,
,58,,,tn,,, #24 KC Freedom TN (Sanders) ,,,https://selectbaseballteams.com/softball/organization/chattanooga/tn/kc-freedom-tn-sanders/,
,58,,,tn,,, #25 Frost Falcons 18U ,,,https://selectbaseballteams.com/softball/organization/knoxville/tn/frost-falcons-18u/,
,58,,,tn,,, #26 Hustle Factory South 18u ,,,https://selectbaseballteams.com/softball/organization/lawrenceburg/tn/hustle-factory-south-18u/,
,58,,,tn,,, #27 Greeneville Wildcats ,,,https://selectbaseballteams.com/softball/organization/greeneville/tn/greeneville-wildcats/,
,58,,,tn,,, #28 Alliance Fastpitch ,,,https://selectbaseballteams.com/softball/organization/maryville/tn/alliance-fastpitch/,
,58,,,tn,,, #29 Tennessee BallHawks ,,,https://selectbaseballteams.com/softball/organization/hermitage/tn/tennessee-ballhawks/,
,58,,,tn,,, #30 Tennessee Mojo 2023 ,,,https://selectbaseballteams.com/softball/organization/winchester/tn/tennessee-mojo-2023/,
,58,,,tn,,, #31 Atlanta Premier Elite 2022 ,,,https://selectbaseballteams.com/softball/organization/murfreesboro/tn/atlanta-premier-elite-2022/,
,58,,,tn,,, #32 Outsiders '02 ,,,https://selectbaseballteams.com/softball/organization/murfreesboro/tn/outsiders-02/,
,58,,,tn,,, #33 EC Bullets (Sensing) ,,,https://selectbaseballteams.com/softball/organization/dickson/tn/ec-bullets-sensing/,
,58,,,tn,,, #34 Lady Jaxx 18U (Jimmerson) ,,,https://selectbaseballteams.com/softball/organization/jackson/tn/lady-jaxx-18u-jimmerson/,
,58,,,tn,,, #35 East Tennessee Select Softball 18A ,,,https://selectbaseballteams.com/softball/organization/blountville/tn/east-tennessee-select-softball-18a/,
,58,,,tn,,, #36 Tennessee Snipers ,,,https://selectbaseballteams.com/softball/organization/murfreesboro/tn/tennessee-snipers/,
,58,,,tn,,, #37 Nike Elite ,,,https://selectbaseballteams.com/softball/organization/franklin/tn/nike-elite/,
,58,,,tn,,, #38 SWAT ,,,https://selectbaseballteams.com/softball/organization/eastview/tn/swat/,
,58,,,tn,,, #39 POP Lady Eagles ,,,https://selectbaseballteams.com/softball/organization/knoxville/tn/pop-lady-eagles/,
,58,,,tn,,, #40 East Tennessee Force ,,,https://selectbaseballteams.com/softball/organization/seymour/tn/east-tennessee-force/,
,58,,,tn,,, #41 Tennessee Chrome ,,,https://selectbaseballteams.com/softball/organization/fayetteville/tn/tennessee-chrome/,
,58,,,tn,,, #42 No Chance Softball ,,,https://selectbaseballteams.com/softball/organization/knoxville/tn/no-chance-softball/,
,58,,,tn,,, #43 MyKZone ,,,https://selectbaseballteams.com/softball/organization/collegedale/tn/mykzone/,
,58,,,tn,,, #44 Tennessee Fury ,,,https://selectbaseballteams.com/softball/organization/mcminnville/tn/tennessee-fury/,
,58,,,tn,,, #45 Tennessee Thumpers ,,,https://selectbaseballteams.com/softball/organization/mount-pleasant/tn/tennessee-thumpers/,
,58,,,tn,,, #46 Blue Blaze 2022 ,,,https://selectbaseballteams.com/softball/organization/afton/tn/blue-blaze-2022/,
,58,,,tn,,, #47 Lightning Elite 03 ,,,https://selectbaseballteams.com/softball/organization/smyrna/tn/lightning-elite-03-0/,
,58,,,tn,,, #48 Southeast Championship Training ,,,https://selectbaseballteams.com/softball/organization/murfreesboro/tn/southeast-championship-training/,
,58,,,tn,,, #49 Lightning Elite 03 ,,,https://selectbaseballteams.com/softball/organization/smyrna/tn/lightning-elite-03/,
,58,,,tn,,, #50 Team Tennessee ,,,https://selectbaseballteams.com/softball/organization/powell/tn/team-tennessee/,
,59,,,tn,,, #1 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,59,,,tn,,, #2 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,59,,,tn,,, #3 Chattanooga Speed Baseball ,,,https://selectbaseballteams.com/baseball/organization/ooltewah/tn/chattanooga-speed-baseball/,
,59,,,tn,,, #4 Diamond Baseball Academy ,,,https://selectbaseballteams.com/baseball/organization/knoxville/tn/diamond-baseball-academy/,
,59,,,tn,,, #5 Tennessee Renegades ,,,https://selectbaseballteams.com/baseball/organization/murfreesboro/tn/tennessee-renegades/,
,59,,,tn,,, #6 East Tennessee Wild Baseball ,,,https://selectbaseballteams.com/baseball/organization/knoxville/tn/east-tennessee-wild-baseball/,
,59,,,tn,,, #7 TN Fury ,,,https://selectbaseballteams.com/softball/organization/chattanooga/tn/tn-fury/,
,59,,,tn,,, #8 Tennessee Fury ,,,https://selectbaseballteams.com/softball/organization/murfreesboro/tn/tennessee-fury/,
,59,,,tn,,, #9 Tennessee Mojo 2021 ,,,https://selectbaseballteams.com/softball/organization/cookeville/tn/tennessee-mojo-2021/,
,59,,,tn,,, #10 TN White Lightning ,,,https://selectbaseballteams.com/softball/organization/knoxville/tn/tn-white-lightning/,
,59,,,tn,,, #11 VEXUS Softball ,,,https://selectbaseballteams.com/softball/organization/nashville/tn/vexus-softball/,
,59,,,tn,,, #12 Chattanooga Force ,,,https://selectbaseballteams.com/softball/organization/cleveland/tn/chattanooga-force/,
,59,,,tn,,, #13 Chemistry Baseball ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/chemistry-baseball/,
,59,,,tn,,, #14 Surge Fastpitch ,,,https://selectbaseballteams.com/softball/organization/franklin/tn/surge-fastpitch/,
,59,,,tn,,, #15 Fearless Elite 2022 ,,,https://selectbaseballteams.com/softball/organization/mt-juliet/tn/fearless-elite-2022/,
,59,,,tn,,, #16 TN Elite ,,,https://selectbaseballteams.com/softball/organization/smyrna/tn/tn-elite/,
,59,,,tn,,, #17 Frost Falcons 03 ,,,https://selectbaseballteams.com/softball/organization/chattanooga/tn/frost-falcons-03/,
,59,,,tn,,, #18 Tennessee Dirt Dawgs ,,,https://selectbaseballteams.com/softball/organization/johnson-city/tn/tennessee-dirt-dawgs/,
,59,,,tn,,, #19 HYPE Fastpitch ,,,https://selectbaseballteams.com/softball/organization/gallatin/tn/hype-fastpitch/,
,59,,,tn,,, #20 Fury 2022 ,,,https://selectbaseballteams.com/softball/organization/dickson/tn/fury-2022/,
,59,,,tn,,, #21 Strike Zone Academy Elite ,,,https://selectbaseballteams.com/softball/organization/mount-juliet/tn/strike-zone-academy-elite/,
,59,,,tn,,, #22 TN Comets ,,,https://selectbaseballteams.com/softball/organization/murfreesboro/tn/tn-comets/,
,59,,,tn,,, #23 Tennessee Illusions ,,,https://selectbaseballteams.com/softball/organization/portland/tn/tennessee-illusions/,
,59,,,tn,,, #24 Atlanta Premier TN (Wood) ,,,https://selectbaseballteams.com/softball/organization/nashville/tn/atlanta-premier-tn-wood/,
,59,,,tn,,, #25 KC Freedom TN (Sanders) ,,,https://selectbaseballteams.com/softball/organization/chattanooga/tn/kc-freedom-tn-sanders/,
,59,,,tn,,, #26 Frost Falcons 18U ,,,https://selectbaseballteams.com/softball/organization/knoxville/tn/frost-falcons-18u/,
,59,,,tn,,, #27 Hustle Factory South 18u ,,,https://selectbaseballteams.com/softball/organization/lawrenceburg/tn/hustle-factory-south-18u/,
,59,,,tn,,, #28 Greeneville Wildcats ,,,https://selectbaseballteams.com/softball/organization/greeneville/tn/greeneville-wildcats/,
,59,,,tn,,, #29 Alliance Fastpitch ,,,https://selectbaseballteams.com/softball/organization/maryville/tn/alliance-fastpitch/,
,59,,,tn,,, #30 Tennessee BallHawks ,,,https://selectbaseballteams.com/softball/organization/hermitage/tn/tennessee-ballhawks/,
,59,,,tn,,, #31 Tennessee Mojo 2023 ,,,https://selectbaseballteams.com/softball/organization/winchester/tn/tennessee-mojo-2023/,
,59,,,tn,,, #32 Atlanta Premier Elite 2022 ,,,https://selectbaseballteams.com/softball/organization/murfreesboro/tn/atlanta-premier-elite-2022/,
,59,,,tn,,, #33 Outsiders '02 ,,,https://selectbaseballteams.com/softball/organization/murfreesboro/tn/outsiders-02/,
,59,,,tn,,, #34 EC Bullets (Sensing) ,,,https://selectbaseballteams.com/softball/organization/dickson/tn/ec-bullets-sensing/,
,59,,,tn,,, #35 Lady Jaxx 18U (Jimmerson) ,,,https://selectbaseballteams.com/softball/organization/jackson/tn/lady-jaxx-18u-jimmerson/,
,59,,,tn,,, #36 East Tennessee Select Softball 18A ,,,https://selectbaseballteams.com/softball/organization/blountville/tn/east-tennessee-select-softball-18a/,
,59,,,tn,,, #37 Tennessee Snipers ,,,https://selectbaseballteams.com/softball/organization/murfreesboro/tn/tennessee-snipers/,
,59,,,tn,,, #38 Nike Elite ,,,https://selectbaseballteams.com/softball/organization/franklin/tn/nike-elite/,
,59,,,tn,,, #39 SWAT ,,,https://selectbaseballteams.com/softball/organization/eastview/tn/swat/,
,59,,,tn,,, #40 POP Lady Eagles ,,,https://selectbaseballteams.com/softball/organization/knoxville/tn/pop-lady-eagles/,
,59,,,tn,,, #41 East Tennessee Force ,,,https://selectbaseballteams.com/softball/organization/seymour/tn/east-tennessee-force/,
,59,,,tn,,, #42 Tennessee Chrome ,,,https://selectbaseballteams.com/softball/organization/fayetteville/tn/tennessee-chrome/,
,59,,,tn,,, #43 No Chance Softball ,,,https://selectbaseballteams.com/softball/organization/knoxville/tn/no-chance-softball/,
,59,,,tn,,, #44 MyKZone ,,,https://selectbaseballteams.com/softball/organization/collegedale/tn/mykzone/,
,59,,,tn,,, #45 Tennessee Fury ,,,https://selectbaseballteams.com/softball/organization/mcminnville/tn/tennessee-fury/,
,59,,,tn,,, #46 Tennessee Thumpers ,,,https://selectbaseballteams.com/softball/organization/mount-pleasant/tn/tennessee-thumpers/,
,59,,,tn,,, #47 Blue Blaze 2022 ,,,https://selectbaseballteams.com/softball/organization/afton/tn/blue-blaze-2022/,
,59,,,tn,,, #48 Lightning Elite 03 ,,,https://selectbaseballteams.com/softball/organization/smyrna/tn/lightning-elite-03-0/,
,59,,,tn,,, #49 Southeast Championship Training ,,,https://selectbaseballteams.com/softball/organization/murfreesboro/tn/southeast-championship-training/,
,59,,,tn,,, #50 Lightning Elite 03 ,,,https://selectbaseballteams.com/softball/organization/smyrna/tn/lightning-elite-03/,
,60,,,tn,,, #1 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,60,,,tn,,, #2 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,60,,,tn,,, #3 Chattanooga Speed Baseball ,,,https://selectbaseballteams.com/baseball/organization/ooltewah/tn/chattanooga-speed-baseball/,
,60,,,tn,,, #4 Tennessee Renegades ,,,https://selectbaseballteams.com/baseball/organization/murfreesboro/tn/tennessee-renegades/,
,60,,,tn,,, #5 East Tennessee Wild Baseball ,,,https://selectbaseballteams.com/baseball/organization/knoxville/tn/east-tennessee-wild-baseball/,
,60,,,tn,,, #6 Columbia Indians ,,,https://selectbaseballteams.com/baseball/organization/columbia/tn/columbia-indians/,
,60,,,tn,,, #7 Elizabethton Twins ,,,https://selectbaseballteams.com/baseball/organization/kingsport/tn/elizabethton-twins/,
,60,,,tn,,, #8 Chemistry Baseball ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/chemistry-baseball/,
,60,,,tn,,, #9 Tri-Cities Nationals ,,,https://selectbaseballteams.com/baseball/organization/bristol/tn/tri-cities-nationals-0/,
,61,,,tn,,, #1 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,61,,,tn,,, #2 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,61,,,tn,,, #3 Chattanooga Speed Baseball ,,,https://selectbaseballteams.com/baseball/organization/ooltewah/tn/chattanooga-speed-baseball/,
,61,,,tn,,, #4 Diamond Simcox Academy ,,,https://selectbaseballteams.com/baseball/organization/knoxville/tn/diamond-simcox-academy/,
,61,,,tn,,, #5 Exposure Prime ,,,https://selectbaseballteams.com/baseball/organization/knoxville/tn/exposure-prime/,
,61,,,tn,,, #6 Tennessee Elite Aces ,,,https://selectbaseballteams.com/baseball/organization/murfreesboro/tn/tennessee-elite-aces/,
,61,,,tn,,, #7 Bolts Baseball ,,,https://selectbaseballteams.com/baseball/organization/brentwood/tn/bolts-baseball/,
,61,,,tn,,, #8 Middle Tennessee Vols ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/middle-tennessee-vols/,
,61,,,tn,,, #9 Nashville Notes ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/nashville-notes/,
,61,,,tn,,, #10 Upper Cumberland Force ,,,https://selectbaseballteams.com/baseball/organization/cookeville/tn/upper-cumberland-force/,
,61,,,tn,,, #11 Columbia Indians ,,,https://selectbaseballteams.com/baseball/organization/columbia/tn/columbia-indians/,
,61,,,tn,,, #12 Germantown Giants Bland ,,,https://selectbaseballteams.com/baseball/organization/cordova/tn/germantown-giants-bland/,
,61,,,tn,,, #13 Wildcards Red ,,,https://selectbaseballteams.com/baseball/organization/smyrna/tn/wildcards-red/,
,61,,,tn,,, #14 Tri-Cities Nationals ,,,https://selectbaseballteams.com/baseball/organization/bristol/tn/tri-cities-nationals-0/,
,62,,,tn,,, #1 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,62,,,tn,,, #2 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,62,,,tn,,, #3 Chattanooga Speed Baseball ,,,https://selectbaseballteams.com/baseball/organization/ooltewah/tn/chattanooga-speed-baseball/,
,62,,,tn,,, #4 Throwbacks Baseball Club ,,,https://selectbaseballteams.com/baseball/organization/pleasant-view/tn/throwbacks-baseball-club/,
,62,,,tn,,, #5 Arlington Arsenal ,,,https://selectbaseballteams.com/baseball/organization/arlington/tn/arlington-arsenal/,
,62,,,tn,,, #6 Tri-Cities Nationals ,,,https://selectbaseballteams.com/baseball/organization/bristol/tn/tri-cities-nationals-0/,
,63,,,tn,,, #1 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,63,,,tn,,, #2 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,63,,,tn,,, #3 Chattanooga Speed Baseball ,,,https://selectbaseballteams.com/baseball/organization/ooltewah/tn/chattanooga-speed-baseball/,
,63,,,tn,,, #4 Throwbacks Baseball Club ,,,https://selectbaseballteams.com/baseball/organization/pleasant-view/tn/throwbacks-baseball-club/,
,63,,,tn,,, #5 Tipton County Royals ,,,https://selectbaseballteams.com/baseball/organization/munford/tn/tipton-county-royals/,
,63,,,tn,,, #6 West TN Sliders ,,,https://selectbaseballteams.com/baseball/organization/jackson/tn/west-tn-sliders/,
,63,,,tn,,, #7 Smoky Mountain Athletics ,,,https://selectbaseballteams.com/baseball/organization/hendersonville/tn/smoky-mountain-athletics/,
,64,,,tn,,, #1 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,64,,,tn,,, #2 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,64,,,tn,,, #3 Showcase Prospects ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-prospects/,
,64,,,tn,,, #4 Middle Tennesse Longhorns Baseball ,,,https://selectbaseballteams.com/baseball/organization/lebanon/tn/middle-tennesse-longhorns-baseball/,
,64,,,tn,,, #5 Smoky Mountain Athletics ,,,https://selectbaseballteams.com/baseball/organization/hendersonville/tn/smoky-mountain-athletics/,
,65,,,tn,,, #1 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,65,,,tn,,, #2 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,65,,,tn,,, #3 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,65,,,tn,,, #4 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,65,,,tn,,, #5 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,65,,,tn,,, #6 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,65,,,tn,,, #7 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,65,,,tn,,, #8 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,65,,,tn,,, #9 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,65,,,tn,,, #10 Pirates Baseball Nashville ,,,https://selectbaseballteams.com/baseball/organization/nashville/tn/pirates-baseball-nashville/,
,65,,,tn,,, #11 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,65,,,tn,,, #12 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,65,,,tn,,, #13 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,65,,,tn,,, #14 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,65,,,tn,,, #15 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,65,,,tn,,, #16 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,65,,,tn,,, #17 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,65,,,tn,,, #18 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,65,,,tn,,, #19 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,65,,,tn,,, #20 Showcase Baseball of TN ,,,https://selectbaseballteams.com/baseball/organization/franklin/tn/showcase-baseball-tn/,
,65,,,tn,,, #21 Chattanooga Speed Baseball ,,,https://selectbaseballteams.com/baseball/organization/ooltewah/tn/chattanooga-speed-baseball/,
,65,,,tn,,, #22 Chattanooga Speed Baseball ,,,https://selectbaseballteams.com/baseball/organization/ooltewah/tn/chattanooga-speed-baseball/,
,65,,,tn,,, #23 Chattanooga Speed Baseball ,,,https://selectbaseballteams.com/baseball/organization/ooltewah/tn/chattanooga-speed-baseball/,
,65,,,tn,,, #24 Chattanooga Speed Baseball ,,,https://selectbaseballteams.com/baseball/organization/ooltewah/tn/chattanooga-speed-baseball/,
,65,,,tn,,, #25 Chattanooga Speed Baseball ,,,https://selectbaseballteams.com/baseball/organization/ooltewah/tn/chattanooga-speed-baseball/,
,65,,,tn,,, #26 Chattanooga Speed Baseball ,,,https://selectbaseballteams.com/baseball/organization/ooltewah/tn/chattanooga-speed-baseball/,
,65,,,tn,,, #27 Chattanooga Speed Baseball ,,,https://selectbaseballteams.com/baseball/organization/ooltewah/tn/chattanooga-speed-baseball/,
,65,,,tn,,, #28 Diamond Baseball Academy ,,,https://selectbaseballteams.com/baseball/organization/knoxville/tn/diamond-baseball-academy/,
,65,,,tn,,, #29 Diamond Simcox Academy ,,,https://selectbaseballteams.com/baseball/organization/knoxville/tn/diamond-simcox-academy/,
,65,,,tn,,, #30 Exposure Prime ,,,https://selectbaseballteams.com/baseball/organization/knoxville/tn/exposure-prime/,
,65,,,tn,,, #31 Tennessee Elite Aces ,,,https://selectbaseballteams.com/baseball/organization/murfreesboro/tn/tennessee-elite-aces/,
,65,,,tn,,, #32 Tennessee Renegades ,,,https://selectbaseballteams.com/baseball/organization/murfreesboro/tn/tennessee-renegades/,
,65,,,tn,,, #33 Tennessee Renegades ,,,https://selectbaseballteams.com/baseball/organization/murfreesboro/tn/tennessee-renegades/,
,65,,,tn,,, #34 East Tennessee Wild Baseball ,,,https://selectbaseballteams.com/baseball/organization/knoxville/tn/east-tennessee-wild-baseball/,
,65,,,tn,,, #35 East Tennessee Wild Baseball ,,,https://selectbaseballteams.com/baseball/organization/knoxville/tn/east-tennessee-wild-baseball/,
,65,,,tn,,, #36 Throwbacks Baseball Club ,,,https://selectbaseballteams.com/baseball/organization/pleasant-view/tn/throwbacks-baseball-club/,
