,13,,,Banditos 10u Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=29819&orgteamid=148439&Year=2023,
,14,,,METAPRIME FLORIDA 10U SCOUT TEAM,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=49631&orgteamid=152128&Year=2023,
,15,,,Las Vegas Baseball,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=58743&orgteamid=143623&Year=2023,
,16,,,Parkland Pokers,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=9290&orgteamid=154609&Year=2023,
,17,,,TC Titans - Madrigal ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33711&orgteamid=152343&Year=2023,
,18,,,Houston Wildcatters – 10U – Martinez,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47566&orgteamid=146370&Year=2023,
,19,,,San Diego SHOW Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=301&orgteamid=155036&Year=2023,
,20,,,Prime Baseball - Tallo,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31541&orgteamid=150312&Year=2023,
,21,,,Premier Baseball - Ireland ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=50000&orgteamid=146265&Year=2023,
,22,,,South Texas Heat,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54782&orgteamid=152581&Year=2023,
,23,,,Klutch 10U Lees,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54328&orgteamid=150574&Year=2023,
,24,,,Team Florida Pirates,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26091&orgteamid=146311&Year=2023,
,25,,,Mvp Hustle-Hooks 10u Garcia,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33006&orgteamid=141140&Year=2023,
,26,,,Cooper city Chiefs ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31248&orgteamid=145058&Year=2023,
,27,,,Traction Canes 10u Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=24367&orgteamid=151060&Year=2023,
,28,,,10U TBT Miami,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25558&orgteamid=155101&Year=2023,
,29,,,Naturals,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=17627&orgteamid=155464&Year=2023,
,30,,,VSA,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=42665&orgteamid=146092&Year=2023,
,31,,,5 Star National 10U Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2624&orgteamid=150725&Year=2023,
,32,,,VBA Black 10u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=900&orgteamid=152844&Year=2023,
,33,,,LA STORM 10U BLACK,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33482&orgteamid=150853&Year=2023,
,34,,,Florida Fuel,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=52457&orgteamid=142625&Year=2023,
,35,,,Ninth Inning Royals 10U Torres,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=17858&orgteamid=152131&Year=2023,
,36,,,South Texas Sox,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=44115&orgteamid=156247&Year=2023,
,37,,,Texas Nitro Baseball ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25509&orgteamid=156407&Year=2023,
,38,,,West Cobb Sox,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=32908&orgteamid=145146&Year=2023,
,39,,,Southeast Elite,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33501&orgteamid=147593&Year=2023,
,40,,,West Coast Federals 10U Blue,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22585&orgteamid=153313&Year=2023,
,HM,,,Aces Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=17907&orgteamid=154901&Year=2023,
,HM,,,Arizona Elite Baseball Academy 10U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53748&orgteamid=147649&Year=2023,
,HM,,,Austin Banditos-Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54091&orgteamid=149288&Year=2023,
,HM,,,BC Pirates 10u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53958&orgteamid=148544&Year=2023,
,HM,,,Channelview Crushers Blue,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31705&orgteamid=147040&Year=2023,
,HM,,,CPYL Predators,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18946&orgteamid=156792&Year=2023,
,HM,,,DOC Baseball 2031,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53862&orgteamid=148070&Year=2023,
,HM,,,EEP Bandits(Blue),,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=14531&orgteamid=151973&Year=2023,
,HM,,,Elevate NW Premier 10u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=45494&orgteamid=148139&Year=2023,
,HM,,,FB Braves 10U Red,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=27784&orgteamid=144588&Year=2023,
,HM,,,FiveTool Baseball,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54772&orgteamid=152549&Year=2023,
,HM,,,FTB Select Mizuno 10u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=1934&orgteamid=150005&Year=2023,
,HM,,,Gatorball 10U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2736&orgteamid=150377&Year=2023,
,HM,,,Georgia Bombers 10u Marucci,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=11923&orgteamid=153590&Year=2023,
,HM,,,Gps Legends 10u Slocum,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=20225&orgteamid=154370&Year=2023,
,HM,,,HotBox TPK,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47834&orgteamid=157360&Year=2023,
,HM,,,Houston Wildcatters – 10U – Adams,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47566&orgteamid=148159&Year=2023,
,HM,,,Houston Wildcatters – 10U – DeLeon,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47566&orgteamid=149152&Year=2023,
,HM,,,Knights-Jahner,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=29118&orgteamid=148597&Year=2023,
,HM,,,Knoxville Stars,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=649&orgteamid=147006&Year=2023,
,HM,,,League City Impact,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31435&orgteamid=146601&Year=2023,
,HM,,,Memphis Tigers Bowie,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2258&orgteamid=143601&Year=2023,
,HM,,,Monster Baseball,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=44909&orgteamid=144494&Year=2023,
,HM,,,PLO Bulldogs Red,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19810&orgteamid=144040&Year=2023,
,HM,,,PrimeTime,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=57071&orgteamid=160004&Year=2023,
,HM,,,RBC-RED 10u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=32897&orgteamid=140470&Year=2023,
,HM,,,Salem Select Baseball 10U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=55808&orgteamid=156356&Year=2023,
,HM,,,San Diego Hawks (Elite),,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=55647&orgteamid=155853&Year=2023,
,HM,,,SBA Nationals 10U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=6050&orgteamid=150420&Year=2023,
,HM,,,South Texas Sox Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=34805&orgteamid=154589&Year=2023,
,HM,,,Team Sosa Stars 10U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=28373&orgteamid=148634&Year=2023,
,HM,,,Tennessee Canes,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53323&orgteamid=145976&Year=2023,
,HM,,,Texas Made,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=30781&orgteamid=144109&Year=2023,
,HM,,,Texas Sun Devils - 10U Garcia,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=39257&orgteamid=151584&Year=2023,
,HM,,,Texas Twelve 10U Maroon,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2337&orgteamid=157652&Year=2023,
,HM,,,The Right Way Baseball 10u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53305&orgteamid=147832&Year=2023,
,HM,,,TX Militia 10U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=29916&orgteamid=154804&Year=2023,
,HM,,,Waco Elite Baseball,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54686&orgteamid=152107&Year=2023,
,1,,,Prime Baseball Lujan,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31541&orgteamid=157371&Year=2023,
,2,,,Banditos Deleon 11u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=29819&orgteamid=156384&Year=2023,
,3,,,Let Them Play - Citi 11U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=34167&orgteamid=162104&Year=2023,
,4,,,ZT National Prospects 11U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26365&orgteamid=153550&Year=2023,
,5,,,SBA Bolts National 11U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=6050&orgteamid=150473&Year=2023,
,6,,,Gold Culture,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=43339&orgteamid=145443&Year=2023,
,7,,,TBT Ballers National ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25558&orgteamid=145227&Year=2023,
,8,,,East Cobb Astros 11u Orange,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=420&orgteamid=155579&Year=2023,
,9,,,Home Plate Chili Dogs 11U Glozier,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=5019&orgteamid=147314&Year=2023,
,10,,,Central Florida Suns - BONO,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=42853&orgteamid=143694&Year=2023,
,11,,,Canes South,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=1259&orgteamid=143717&Year=2023,
,12,,,ZT Baseball/66ers 11U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26365&orgteamid=152509&Year=2023,
,13,,,Southern Nevada Baseball,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18549&orgteamid=150928&Year=2023,
,14,,,San Diego Show Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=301&orgteamid=147071&Year=2023,
,15,,,Team NuYork Elite,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=46817&orgteamid=143896&Year=2023,
,16,,,Armory National,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=43437&orgteamid=153757&Year=2023,
,17,,,Black Diamond Baseball,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=49732&orgteamid=151393&Year=2023,
,18,,,Line Drive Elite 11u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=35999&orgteamid=148390&Year=2023,
,19,,,MVP HUSTLE BLACK,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18964&orgteamid=157528&Year=2023,
,20,,,Grit 11U Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19064&orgteamid=152375&Year=2023,
,21,,,STX Banditos 11U Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=34805&orgteamid=156227&Year=2023,
,22,,,Lion Mode 11U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19665&orgteamid=143475&Year=2023,
,23,,,Ponte Vedra Thunder 11U Bone/Reed,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=16746&orgteamid=149339&Year=2023,
,24,,,Traction Canes 11u Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=24367&orgteamid=151062&Year=2023,
,25,,,Furia Baseball National,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=43167&orgteamid=151729&Year=2023,
,26,,,So Cal Aces,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25385&orgteamid=142882&Year=2023,
,27,,,LBC Central Navy 11U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25558&orgteamid=146919&Year=2023,
,28,,,Barnes Academy Cutters 11u ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=36845&orgteamid=156856&Year=2023,
,29,,,East Coast Sox- Thunder,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19531&orgteamid=154410&Year=2023,
,30,,,TBT Ballers South ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25558&orgteamid=164829&Year=2023,
,31,,,5 Star Carolina RailRoaders 11U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2624&orgteamid=152480&Year=2023,
,32,,,Dream Chasers,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=20317&orgteamid=141896&Year=2023,
,33,,,Texas Sun Devils - 11U Whinery,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=39257&orgteamid=151603&Year=2023,
,34,,,5 Star Shockers,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=36777&orgteamid=150295&Year=2023,
,35,,,EBC 11u-Casey,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19644&orgteamid=148892&Year=2023,
,36,,,643 DP Cougars 11U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=20444&orgteamid=144906&Year=2023,
,37,,,Houston Wildcatters 11U Pendleton,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47566&orgteamid=146353&Year=2023,
,38,,,Klutch 11u- Kranawetter,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54328&orgteamid=150575&Year=2023,
,39,,,DFW Gold Culture Elite,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53023&orgteamid=144405&Year=2023,
,40,,,Tampa Phenoms 11u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26758&orgteamid=147265&Year=2023,
,41,,,Hit Dogs Ohio Ooten 11U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=46771&orgteamid=146604&Year=2023,
,42,,,Old School Ducks - Williams,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=36868&orgteamid=154681&Year=2023,
,43,,,DeMarini California,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=44472&orgteamid=150580&Year=2023,
,44,,,Prevail 11u Bynum,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=27161&orgteamid=154307&Year=2023,
,45,,,Team Elite 11U Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=16922&orgteamid=151465&Year=2023,
,46,,,TBT Ballers North,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25558&orgteamid=164356&Year=2023,
,47,,,Scorpions 11u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=136&orgteamid=147752&Year=2023,
,48,,,RCBC Ghost 11U Nationals,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=15736&orgteamid=140798&Year=2023,
,49,,,FTB Hawks ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=40647&orgteamid=150308&Year=2023,
,50,,,New Level Baseball 11u Taylor,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=23748&orgteamid=152545&Year=2023,
,HM,,,21BA & Houston Hustlers ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=21859&orgteamid=153331&Year=2023,
,HM,,,Backyard Ballers Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25591&orgteamid=146940&Year=2023,
,HM,,,Bombers Baseball Academy 11U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=23739&orgteamid=154882&Year=2023,
,HM,,,Bonnies 11u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=23934&orgteamid=144860&Year=2023,
,HM,,,C2 Baseball,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=24308&orgteamid=148359&Year=2023,
,HM,,,Canes SW 11u Black,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=37580&orgteamid=152646&Year=2023,
,HM,,,Central Florida Suns - Kenny,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=42853&orgteamid=143699&Year=2023,
,HM,,,CPYL Squad 11u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18946&orgteamid=153109&Year=2023,
,HM,,,GBG Vegas Black ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=15336&orgteamid=152092&Year=2023,
,HM,,,Knights Baseball,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=29118&orgteamid=153332&Year=2023,
,HM,,,Mississippi Sixers ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=27089&orgteamid=143758&Year=2023,
,HM,,,Nola Renegades 11u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=45339&orgteamid=151806&Year=2023,
,HM,,,Parkland Pokers 11U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=9290&orgteamid=144145&Year=2023,
,HM,,,Peninsula Rays 11U Red,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=39011&orgteamid=150092&Year=2023,
,HM,,,San Diego Hawks (Elite),,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=55647&orgteamid=156691&Year=2023,
,HM,,,SFST,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=50724&orgteamid=160223&Year=2023,
,HM,,,TBT South,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=48080&orgteamid=146109&Year=2023,
,HM,,,Tennessee Prime,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=41601&orgteamid=149353&Year=2023,
,HM,,,Texas Sun Devils 11U French,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=39257&orgteamid=151606&Year=2023,
,HM,,,The Right Way Baseball 11u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53305&orgteamid=145580&Year=2023,
,HM,,,USA Prime - California (Navy),,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=24458&orgteamid=145969&Year=2023,
,HM,,,West Coast Federals 11U Blue,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22585&orgteamid=153261&Year=2023,
