,17101,,,Knoch Area Soccer Association,,,PO Box 51 Saxonburg, PA 16056,,,https://www.pawest-soccer.org/clubs/knoch-area-soccer-association/?Near=17101&Radius=250,
,17101,,,Pittsburgh Dynamo,,,PO Box 8217 Pittsburgh, PA 15217,,,https://www.pawest-soccer.org/clubs/pittsburgh-dynamo/?Near=17101&Radius=250,
,17101,,,West Mifflin Soccer Club,,,317 Skyview Dr. West Mifflin, PA 15122,,,https://www.pawest-soccer.org/clubs/west-mifflin-soccer-club/?Near=17101&Radius=250,
,17101,,,Ringgold Youth Soccer Association,,,PO Box 22 New Eagle, PA 15067,,,https://www.pawest-soccer.org/clubs/ringgold-youth-soccer-association/?Near=17101&Radius=250,
,17101,,,Jaguars United Soccer Association,,,PO Box 18301 Pleasant Hills, PA 15236,,,https://www.pawest-soccer.org/clubs/jaguars-united-soccer-association/?Near=17101&Radius=250,
,17101,,,Shaler Soccer Club,,,PO Box 342 Pittsburgh, PA 15116,,,https://www.pawest-soccer.org/clubs/shaler-soccer-club/?Near=17101&Radius=250,
,17101,,,Baldwin Whitehall Soccer Association,,,PO Box 97832 Pittsburgh, PA 15227,,,https://www.pawest-soccer.org/clubs/baldwin-whitehall-soccer-association/?Near=17101&Radius=250,
,17101,,,Hampton Soccer Club,,,PO Box 261 Allison Park, PA 15101,,,https://www.pawest-soccer.org/clubs/hampton-soccer-club/?Near=17101&Radius=250,
,17101,,,Pine-Richland Soccer Club,,,515 Kyle Court Gibsonia, PA 15044,,,https://www.pawest-soccer.org/clubs/pine-richland-soccer-club/?Near=17101&Radius=250,
,17101,,,Washington Heights Athletic Association,,,221 Penn Avenue Mt. Oliver, 0 15210,,,https://www.pawest-soccer.org/clubs/washington-heights-athletic-association/?Near=17101&Radius=250,
,17101,,,Butler County Soccer Association,,,318 Palmer Road Butler, PA 16001,,,https://www.pawest-soccer.org/clubs/butler-county-soccer-association/?Near=17101&Radius=250,
,17101,,,South Park Soccer Association,,,2700 Triphammer Rd. South Park, PA 15129,,,https://www.pawest-soccer.org/clubs/south-park-soccer-association/?Near=17101&Radius=250,
,17101,,,Arsenal FC,,,PO Box 398 Gibsonia, PA 15044,,,https://www.pawest-soccer.org/clubs/arsenal-fc/?Near=17101&Radius=250,
,17101,,,Keystone Oaks United Soccer Club,,,837 Kerry Hill Dr. Pittsburgh, PA 15234,,,https://www.pawest-soccer.org/clubs/keystone-oaks-united-soccer-club/?Near=17101&Radius=250,
,17101,,,Kinzua Soccer Club,,,484 Cottage Place Russell, PA 15690,,,https://www.pawest-soccer.org/clubs/kinzua-soccer-club/?Near=17101&Radius=250,
,17101,,,Brookline Youth Soccer Association,,,525 Clemesha Ave. Pittsburgh, PA 15226,,,https://www.pawest-soccer.org/clubs/brookline-youth-soccer-association/?Near=17101&Radius=250,
,17101,,,Century V Soccer,,,2319 Casswell Dr. Bethel Park, PA 15102,,,https://www.pawest-soccer.org/clubs/century-v-soccer/?Near=17101&Radius=250,
,17101,,,Old Allegheny Soccer,,,1200 Goe Ave. Pittsburgh, PA 15212,,,https://www.pawest-soccer.org/clubs/old-allegheny-soccer/?Near=17101&Radius=250,
,17101,,,Bethel Park Soccer Association,,,PO Box 94 Bethel Park, PA 15102,,,https://www.pawest-soccer.org/clubs/bethel-park-soccer-association/?Near=17101&Radius=250,
,17101,,,Mt. Lebanon Soccer Association,,,935 Valleyview Rd. Pittsburgh, PA 15243,,,https://www.pawest-soccer.org/clubs/mt-lebanon-soccer-association/?Near=17101&Radius=250,
,17101,,,Mars Area Soccer Club,,,PO Box 610 Mars, PA 16046,,,https://www.pawest-soccer.org/clubs/mars-area-soccer-club/?Near=17101&Radius=250,
,17101,,,North Hills Soccer Club,,,PO Box 15446 Pittsburgh, PA 15237,,,https://www.pawest-soccer.org/clubs/north-hills-soccer-club/?Near=17101&Radius=250,
,17101,,,Peters Township Soccer Association,,,138 Meredith Dr. Venetia, PA 15367,,,https://www.pawest-soccer.org/clubs/peters-township-soccer-association/?Near=17101&Radius=250,
,17101,,,Steel Town Magic Soccer Club,,,126 Kent Drive Pittsburgh, PA 15241,,,https://www.pawest-soccer.org/clubs/steel-town-magic-soccer-club/?Near=17101&Radius=250,
,17101,,,Pittsburgh Football Club,,,111 Green Oak Lane Pittsburgh, PA 15220,,,https://www.pawest-soccer.org/clubs/pittsburgh-football-club/?Near=17101&Radius=250,
,17101,,,North Allegheny Soccer Club,,,PO Box 432 Ingomar, PA 15127,,,https://www.pawest-soccer.org/clubs/north-allegheny-soccer-club/?Near=17101&Radius=250,
,17101,,,Upper St. Clair Athletic Association,,,PO Box 12551 Upper St. Clair, PA 15241,,,https://www.pawest-soccer.org/clubs/upper-st-clair-athletic-association/?Near=17101&Radius=250,
,17101,,,Carlynton Soccer Association,,,PO Box 836 Carnegie , PA 15106,,,https://www.pawest-soccer.org/clubs/carlynton-soccer-association/?Near=17101&Radius=250,
,17101,,,Avonworth Soccer,,,130 Irwin Ave. Pittsburgh, PA 15202,,,https://www.pawest-soccer.org/clubs/avonworth-soccer/?Near=17101&Radius=250,
,17101,,,Ambassadors Football,,,2355 Rochester Road Sewickley, PA 15143,,,https://www.pawest-soccer.org/clubs/ambassadors-football/?Near=17101&Radius=250,
,17101,,,Beadling Soccer Club,,,PO Box 435 Bridgeville, PA 15017,,,https://www.pawest-soccer.org/clubs/beadling-soccer-club/?Near=17101&Radius=250,
,17101,,,Chartiers Valley Soccer Association,,,PO Box 151 Presto, PA 15142,,,https://www.pawest-soccer.org/clubs/chartiers-valley-soccer-association/?Near=17101&Radius=250,
,17101,,,Prospect Soccer,,,132 McCall Rd. Butler, PA 16001,,,https://www.pawest-soccer.org/clubs/prospect-soccer/?Near=17101&Radius=250,
,17101,,,South Fayette Soccer Association,,,PO Box 41 Morgan, PA 15064,,,https://www.pawest-soccer.org/clubs/south-fayette-soccer-association/?Near=17101&Radius=250,
,17101,,,Canon Mac Youth Soccer Association,,,181 Foxchase Dr. Canonsburg, PA 15317,,,https://www.pawest-soccer.org/clubs/canon-mac-youth-soccer-association/?Near=17101&Radius=250,
,17101,,,Seneca Valley Soccer Association,,,PO Box 1459 Cranberry Twp., PA 16066,,,https://www.pawest-soccer.org/clubs/seneca-valley-soccer-association/?Near=17101&Radius=250,
,17101,,,Oil Region Soccer Association,,,1394 Congress Hill Ex. Franklin, PA 16323,,,https://www.pawest-soccer.org/clubs/oil-region-soccer-association/?Near=17101&Radius=250,
,17101,,,Northern Steel Soccer,,,203 Broadview Court Cranberry Twp., PA 16066,,,https://www.pawest-soccer.org/clubs/northern-steel-soccer/?Near=17101&Radius=250,
,17101,,,Sewickley Area Soccer,,,PO Box 388 Sewickley, PA 15143,,,https://www.pawest-soccer.org/clubs/sewickley-area-soccer/?Near=17101&Radius=250,
,17101,,,SCS United,,,1220 Freedom Crider Rd. Suite 6 Freedom , PA 15042,,,https://www.pawest-soccer.org/clubs/scs-united/?Near=17101&Radius=250,
,17101,,,SV North Soccer Association,,,PO Box 535 Zelienople, PA 16063,,,https://www.pawest-soccer.org/clubs/sv-north-soccer-association/?Near=17101&Radius=250,
,17101,,,Slippery Rock Youth Soccer Association,,,PO Box 103 Slippery Rock, PA 16057,,,https://www.pawest-soccer.org/clubs/slippery-rock-youth-soccer-association/?Near=17101&Radius=250,
,17101,,,Moon Area Soccer,,,PO Box 1002 Moon, PA 15108,,,https://www.pawest-soccer.org/clubs/moon-area-soccer/?Near=17101&Radius=250,
,17101,,,Green County United Soccer Club,,,PO Box 23 Waynesburg, PA 15370,,,https://www.pawest-soccer.org/clubs/green-county-united-soccer-club/?Near=17101&Radius=250,
,17101,,,Hotspurs Soccer Club,,,115 Colonial Dr. Sewickley, PA 15143,,,https://www.pawest-soccer.org/clubs/hotspurs-soccer-club/?Near=17101&Radius=250,
,17101,,,FC Pittsburgh,,,PO Box 57 Leetsdale , 0 15056,,,https://www.pawest-soccer.org/clubs/fc-pittsburgh-/?Near=17101&Radius=250,
,17101,,,Chartiers-Houston Soccer Association,,,325 Country Club Rd. Meadowlands, PA 15342,,,https://www.pawest-soccer.org/clubs/chartiers-houston-soccer-association/?Near=17101&Radius=250,
,17101,,,West Allegheny Youth Soccer Asssociation,,,PO 540 Imperial, PA 15126,,,https://www.pawest-soccer.org/clubs/west-allegheny-youth-soccer-asssociation/?Near=17101&Radius=250,
,17101,,,Washington Soccer, Inc.,,,PO Box 1124 Washington, PA 15301,,,https://www.pawest-soccer.org/clubs/washington-soccer-inc/?Near=17101&Radius=250,
,17101,,,Washington Victory Express,,,402 W. Chestnut St. Washington, PA 15301,,,https://www.pawest-soccer.org/clubs/washington-victory-express/?Near=17101&Radius=250,
,17101,,,Hopewell Soccer Club,,,PO Box 1451 Aliquippa, PA 15001,,,https://www.pawest-soccer.org/clubs/hopewell-soccer-club/?Near=17101&Radius=250,
,17101,,,ABE Soccer Association,,,PO Box 195 Conway, PA 15027,,,https://www.pawest-soccer.org/clubs/abe-soccer-association/?Near=17101&Radius=250,
,17101,,,Grove City Youth Soccer Association,,,PO Box 163 Grove City, PA 16127,,,https://www.pawest-soccer.org/clubs/grove-city-youth-soccer-association/?Near=17101&Radius=250,
,17101,,,Freedom Area Soccer Teams,,,1120 Harvey Run Rd. Freedom, PA 15042,,,https://www.pawest-soccer.org/clubs/freedom-area-soccer-teams/?Near=17101&Radius=250,
,17101,,,Central Valley Youth Soccer,,,204 Golfview Drive PMB 171 Monaca, PA 15061,,,https://www.pawest-soccer.org/clubs/central-valley-youth-soccer/?Near=17101&Radius=250,
,17101,,,Riverside Area Youth Soccer,,,333 Summit Avenue Elwood City, PA 16117,,,https://www.pawest-soccer.org/clubs/riverside-area-youth-soccer/?Near=17101&Radius=250,
,17101,,,Blackhawk Area Soccer Association,,,PO Box 1602 Beaver Falls, PA 15010,,,https://www.pawest-soccer.org/clubs/blackhawk-area-soccer-association/?Near=17101&Radius=250,
,17101,,,Highlanders Soccer Club,,,1339 North Sunset Beach Road Claysville, PA 15323,,,https://www.pawest-soccer.org/clubs/highlanders-soccer-club/?Near=17101&Radius=250,
,17101,,,Laurel Soccer Club,,,PO Box 8053 New Castle, PA 16107,,,https://www.pawest-soccer.org/clubs/laurel-soccer-club/?Near=17101&Radius=250,
,17101,,,Burgettstown Area Youth Soccer Association,,,PO Box 27 Burgettstown, PA 15021,,,https://www.pawest-soccer.org/clubs/burgettstown-area-youth-soccer-association/?Near=17101&Radius=250,
,17101,,,Penncrest Area Soccer,,,14991 Mercer Rd. Townville, PA 16360,,,https://www.pawest-soccer.org/clubs/penncrest-area-soccer/?Near=17101&Radius=250,
,17101,,,South Side Area Soccer Club,,,2937 Highway 18 Hookstown, PA 15050,,,https://www.pawest-soccer.org/clubs/south-side-area-soccer-club/?Near=17101&Radius=250,
,17101,,,Wilmington Area Soccer,,,2496 State Route 956 Volant, PA 16156,,,https://www.pawest-soccer.org/clubs/wilmington-area-soccer/?Near=17101&Radius=250,
,17101,,,BTBSA,,, 107 Jodi Dr., PA 107,,,https://www.pawest-soccer.org/clubs/btbsa/?Near=17101&Radius=250,
,17101,,,Mercer Area Youth Soccer Association,,,PO Box 40 Mercer, PA 16137,,,https://www.pawest-soccer.org/clubs/mercer-area-youth-soccer-association/?Near=17101&Radius=250,
,17101,,,Zone Athletics,,,428 Eleanor Drive New Castle, PA 16105,,,https://www.pawest-soccer.org/clubs/zone-athletics/?Near=17101&Radius=250,
,17101,,,Mohawk Soccer,,,233 Cowden Rd. New Wilmington, PA 16142,,,https://www.pawest-soccer.org/clubs/mohawk-soccer/?Near=17101&Radius=250,
,17101,,,Meadville Soccer,,,20423 Alden St. Meadville, PA 16335,,,https://www.pawest-soccer.org/clubs/meadville-soccer/?Near=17101&Radius=250,
,17101,,,Shenango Valley Soccer Club,,,747 Lexington Dr. Hermitage, PA 16148,,,https://www.pawest-soccer.org/clubs/shenango-valley-soccer-club/?Near=17101&Radius=250,
,17101,,,Greenville Area Soccer Association,,,PO Box 163 Greenville, PA 16125,,,https://www.pawest-soccer.org/clubs/greenville-area-soccer-association/?Near=17101&Radius=250,
,17101,,,International Soccer Academy,,,3027 Post Ave. Erie, PA 16508,,,https://www.pawest-soccer.org/clubs/international-soccer-academy/?Near=17101&Radius=250,
,17101,,,Erie Admirals Soccer Club,,,5132 Annandale Dr. Erie, PA 16506,,,https://www.pawest-soccer.org/clubs/erie-admirals-soccer-club/?Near=17101&Radius=250,
,17101,,,Millcreek Soccer Academy,,,4504 W Ridge Rd Erie, PA 16506,,,https://www.pawest-soccer.org/clubs/millcreek-soccer-academy/?Near=17101&Radius=250,
,15201,,,Pittsburgh Dynamo,,,PO Box 8217 Pittsburgh, PA 15217,,,https://www.pawest-soccer.org/clubs/pittsburgh-dynamo/?Near=15201&Radius=250,
,15201,,,Old Allegheny Soccer,,,1200 Goe Ave. Pittsburgh, PA 15212,,,https://www.pawest-soccer.org/clubs/old-allegheny-soccer/?Near=15201&Radius=250,
,15201,,,Shaler Soccer Club,,,PO Box 342 Pittsburgh, PA 15116,,,https://www.pawest-soccer.org/clubs/shaler-soccer-club/?Near=15201&Radius=250,
,15201,,,Washington Heights Athletic Association,,,221 Penn Avenue Mt. Oliver, 0 15210,,,https://www.pawest-soccer.org/clubs/washington-heights-athletic-association/?Near=15201&Radius=250,
,15201,,,Fox Chapel Area Youth Soccer,,,281 Hilltop Dr. Fox Chapel, PA 15024,,,https://www.pawest-soccer.org/clubs/fox-chapel-area-youth-soccer/?Near=15201&Radius=250,
,15201,,,Steel Valley Soccer Club,,,PO Box 214 Homestead, PA 15120,,,https://www.pawest-soccer.org/clubs/steel-valley-soccer-club/?Near=15201&Radius=250,
,15201,,,Brookline Youth Soccer Association,,,525 Clemesha Ave. Pittsburgh, PA 15226,,,https://www.pawest-soccer.org/clubs/brookline-youth-soccer-association/?Near=15201&Radius=250,
,15201,,,Penn Hills Soccer Association,,,PO Box 27095 Pittsburgh, PA 15235,,,https://www.pawest-soccer.org/clubs/penn-hills-soccer-association/?Near=15201&Radius=250,
,15201,,,Avonworth Soccer,,,130 Irwin Ave. Pittsburgh, PA 15202,,,https://www.pawest-soccer.org/clubs/avonworth-soccer/?Near=15201&Radius=250,
,15201,,,Keystone Oaks United Soccer Club,,,837 Kerry Hill Dr. Pittsburgh, PA 15234,,,https://www.pawest-soccer.org/clubs/keystone-oaks-united-soccer-club/?Near=15201&Radius=250,
,15201,,,North Hills Soccer Club,,,PO Box 15446 Pittsburgh, PA 15237,,,https://www.pawest-soccer.org/clubs/north-hills-soccer-club/?Near=15201&Radius=250,
,15201,,,Woodland Hills Youth Soccer Association,,,PO Box 64 Woodland Hills, PA 15145,,,https://www.pawest-soccer.org/clubs/woodland-hills-youth-soccer-association/?Near=15201&Radius=250,
,15201,,,Pittsburgh Football Club,,,111 Green Oak Lane Pittsburgh, PA 15220,,,https://www.pawest-soccer.org/clubs/pittsburgh-football-club/?Near=15201&Radius=250,
,15201,,,West Mifflin Soccer Club,,,317 Skyview Dr. West Mifflin, PA 15122,,,https://www.pawest-soccer.org/clubs/west-mifflin-soccer-club/?Near=15201&Radius=250,
,15201,,,Twin Boro Soccer Club,,,PO Box 309 Oakmont, PA 15139,,,https://www.pawest-soccer.org/clubs/twin-boro-soccer-club/?Near=15201&Radius=250,
,15201,,,Carlynton Soccer Association,,,PO Box 836 Carnegie , PA 15106,,,https://www.pawest-soccer.org/clubs/carlynton-soccer-association/?Near=15201&Radius=250,
,15201,,,Baldwin Whitehall Soccer Association,,,PO Box 97832 Pittsburgh, PA 15227,,,https://www.pawest-soccer.org/clubs/baldwin-whitehall-soccer-association/?Near=15201&Radius=250,
,15201,,,Hampton Soccer Club,,,PO Box 261 Allison Park, PA 15101,,,https://www.pawest-soccer.org/clubs/hampton-soccer-club/?Near=15201&Radius=250,
,15201,,,Harmar Soccer Club,,,PO Box 213 Harwick, PA 15049,,,https://www.pawest-soccer.org/clubs/harmar-soccer-club/?Near=15201&Radius=250,
,15201,,,North Allegheny Soccer Club,,,PO Box 432 Ingomar, PA 15127,,,https://www.pawest-soccer.org/clubs/north-allegheny-soccer-club/?Near=15201&Radius=250,
,15201,,,Century V Soccer,,,2319 Casswell Dr. Bethel Park, PA 15102,,,https://www.pawest-soccer.org/clubs/century-v-soccer/?Near=15201&Radius=250,
,15201,,,Mt. Lebanon Soccer Association,,,935 Valleyview Rd. Pittsburgh, PA 15243,,,https://www.pawest-soccer.org/clubs/mt-lebanon-soccer-association/?Near=15201&Radius=250,
,15201,,,Jaguars United Soccer Association,,,PO Box 18301 Pleasant Hills, PA 15236,,,https://www.pawest-soccer.org/clubs/jaguars-united-soccer-association/?Near=15201&Radius=250,
,15201,,,Ambassadors Football,,,2355 Rochester Road Sewickley, PA 15143,,,https://www.pawest-soccer.org/clubs/ambassadors-football/?Near=15201&Radius=250,
,15201,,,Steel Town Magic Soccer Club,,,126 Kent Drive Pittsburgh, PA 15241,,,https://www.pawest-soccer.org/clubs/steel-town-magic-soccer-club/?Near=15201&Radius=250,
,15201,,,East Allegheny Soccer,,,PO Box 83 East Mckeesport, PA 15035,,,https://www.pawest-soccer.org/clubs/east-allegheny-soccer/?Near=15201&Radius=250,
,15201,,,Chartiers Valley Soccer Association,,,PO Box 151 Presto, PA 15142,,,https://www.pawest-soccer.org/clubs/chartiers-valley-soccer-association/?Near=15201&Radius=250,
