,71201,,,Lafayette FC,,,401 Quiet Meadows Dr. Youngsville, LA 70592,,,https://www.playlouisianasoccer.org/clubs/lafayette-fc/?Near=71201&Radius=250,
,71201,,,South Tangi YSA,,,P.O. Box 3013 Hammond, LA 70404,,,https://www.playlouisianasoccer.org/clubs/south-tangi-ysa/?Near=71201&Radius=250,
,71201,,,Moss Bluff Youth Soccer League,,,P.O. Box 12330 Lake Charles, LA 70612,,,https://www.playlouisianasoccer.org/clubs/moss-bluff-youth-soccer-league/?Near=71201&Radius=250,
,71201,,,Magnolia Park/Rec District #12,,,13296 Highway 40 Folsom, LA 70437,,,https://www.playlouisianasoccer.org/clubs/magnolia-parkrec-district-12/?Near=71201&Radius=250,
,71201,,,Coastal Soccer Club,,,1901 Riverside Dr. Lake Charles, LA 70601,,,https://www.playlouisianasoccer.org/clubs/coastal-soccer-club/?Near=71201&Radius=250,
,71201,,,Ascension Flight Soccer Club,,,P.O. Box 2046 Gonzales, LA 70707,,,https://www.playlouisianasoccer.org/clubs/ascension-flight-soccer-club/?Near=71201&Radius=250,
,71201,,,Iberia Soccer Association,,,P.O. Box 10241 New Iberia, LA 70562,,,https://www.playlouisianasoccer.org/clubs/iberia-soccer-association/?Near=71201&Radius=250,
,71201,,,Lee Road Recreation,,,83462 Highway 1129 Covington, LA 70435,,,https://www.playlouisianasoccer.org/clubs/lee-road-recreation/?Near=71201&Radius=250,
,71201,,,Sulphur Soccer Club,,,1842 Ruth St. PMB #97 Sulphur, LA 70663,,,https://www.playlouisianasoccer.org/clubs/sulphur-soccer-club/?Near=71201&Radius=250,
,71201,,,Calcasieu Soccer Club,,,P.O. Box 6398 Lake Charles, LA 70606,,,https://www.playlouisianasoccer.org/clubs/calcasieu-soccer-club/?Near=71201&Radius=250,
,71201,,,Madisonville United,,,13505 LA-1085 Covington, LA 70433,,,https://www.playlouisianasoccer.org/clubs/madisonville-united/?Near=71201&Radius=250,
,71201,,,Covington Youth Soccer Association,,,P.O. Box 1983 Covington, LA 70434,,,https://www.playlouisianasoccer.org/clubs/covington-youth-soccer-association/?Near=71201&Radius=250,
,71201,,,Abita Soccer Club,,,22519 Hwy 36 Abita Springs, LA 70420,,,https://www.playlouisianasoccer.org/clubs/abita-soccer-club/?Near=71201&Radius=250,
,71201,,,Mandeville Soccer Club,,,790 Florida St. Mandeville, LA 70488,,,https://www.playlouisianasoccer.org/clubs/mandeville-soccer-club/?Near=71201&Radius=250,
,71201,,,Slidell Youth Soccer Club,,,P.O. Box 1194 Slidell, LA 70469,,,https://www.playlouisianasoccer.org/clubs/slidell-youth-soccer-club/?Near=71201&Radius=250,
,71201,,,St. Mary Soccer Association,,,P.O. Box 2019 Morgan City, LA 70381,,,https://www.playlouisianasoccer.org/clubs/st-mary-soccer-association/?Near=71201&Radius=250,
,71201,,,Pearl River YSA,,,P.O. Box 367 Pearl River, LA 70452,,,https://www.playlouisianasoccer.org/clubs/pearl-river-ysa/?Near=71201&Radius=250,
,71201,,,Thibodaux Soccer Association,,,P.O. Box 944 Thibodaux, LA 70302,,,https://www.playlouisianasoccer.org/clubs/thibodaux-soccer-association/?Near=71201&Radius=250,
,71201,,,Blueagle Soccer Association,,,3521 Florida Ave., Suite B3 Kenner, LA 70065,,,https://www.playlouisianasoccer.org/clubs/blueagle-soccer-association/?Near=71201&Radius=250,
,71201,,,White Star Soccer Academy,,,2904 Texas Ave. Apt D Kenner, LA 70065,,,https://www.playlouisianasoccer.org/clubs/white-star-soccer-academy/?Near=71201&Radius=250,
,71201,,,Jambalaya Soccer Academy,,,2327 Veterans Blvd., Suite J Kenner, LA 70062,,,https://www.playlouisianasoccer.org/clubs/jambalaya-soccer-academy/?Near=71201&Radius=250,
,71201,,,Jefferson Parish Soccer Academy,,,8814 Veterans Blvd. 3-294 Metarie, LA 70003,,,https://www.playlouisianasoccer.org/clubs/jefferson-parish-soccer-academy/?Near=71201&Radius=250,
,71201,,,Louisiana Fire Soccer Club,,,1918 18th St Kenner, LA 70062,,,https://www.playlouisianasoccer.org/clubs/louisiana-fire-soccer-club/?Near=71201&Radius=250,
,71201,,,St. Charles Soccer League,,,P.O. Box 518 Boutte, LA 70039,,,https://www.playlouisianasoccer.org/clubs/st-charles-soccer-league/?Near=71201&Radius=250,
,71201,,,NOLA Soccer Academy,,,P.O. Box 9047 New Orleans, LA 70055,,,https://www.playlouisianasoccer.org/clubs/nola-soccer-academy/?Near=71201&Radius=250,
,71201,,,FC New Orleans,,,5107 Venus St. New Orleans, LA 70122,,,https://www.playlouisianasoccer.org/clubs/fc-new-orleans/?Near=71201&Radius=250,
,71201,,,Lafourche Soccer Club,,,P.O. Box 1436 Raceland, LA 70394,,,https://www.playlouisianasoccer.org/clubs/lafourche-soccer-club/?Near=71201&Radius=250,
,71201,,,Houma-Terrebonne Soccer Association,,,P.O. Box 625 Houma, LA 70361,,,https://www.playlouisianasoccer.org/clubs/houma-terrebonne-soccer-association/?Near=71201&Radius=250,
,71201,,,New Orleans Spartans FC,,,Richelieu Hemphil 1345 Lesseps New Orleans, LA 70117,,,https://www.playlouisianasoccer.org/clubs/new-orleans-spartans-fc/?Near=71201&Radius=250,
,71201,,,Soccer Innovations of America,,,5009 Antioch St. New Orleans, LA 70072,,,https://www.playlouisianasoccer.org/clubs/soccer-innovations-of-america/?Near=71201&Radius=250,
,70032,,,New Orleans Spartans FC,,,Richelieu Hemphil 1345 Lesseps New Orleans, LA 70117,,,https://www.playlouisianasoccer.org/clubs/new-orleans-spartans-fc/?Near=70032&Radius=250,
,70032,,,FC New Orleans,,,5107 Venus St. New Orleans, LA 70122,,,https://www.playlouisianasoccer.org/clubs/fc-new-orleans/?Near=70032&Radius=250,
,70032,,,NOLA Soccer Academy,,,P.O. Box 9047 New Orleans, LA 70055,,,https://www.playlouisianasoccer.org/clubs/nola-soccer-academy/?Near=70032&Radius=250,
,70032,,,Soccer Innovations of America,,,5009 Antioch St. New Orleans, LA 70072,,,https://www.playlouisianasoccer.org/clubs/soccer-innovations-of-america/?Near=70032&Radius=250,
,70032,,,Jefferson Parish Soccer Academy,,,8814 Veterans Blvd. 3-294 Metarie, LA 70003,,,https://www.playlouisianasoccer.org/clubs/jefferson-parish-soccer-academy/?Near=70032&Radius=250,
,70032,,,White Star Soccer Academy,,,2904 Texas Ave. Apt D Kenner, LA 70065,,,https://www.playlouisianasoccer.org/clubs/white-star-soccer-academy/?Near=70032&Radius=250,
,70032,,,Jambalaya Soccer Academy,,,2327 Veterans Blvd., Suite J Kenner, LA 70062,,,https://www.playlouisianasoccer.org/clubs/jambalaya-soccer-academy/?Near=70032&Radius=250,
,70032,,,Louisiana Fire Soccer Club,,,1918 18th St Kenner, LA 70062,,,https://www.playlouisianasoccer.org/clubs/louisiana-fire-soccer-club/?Near=70032&Radius=250,
,70032,,,Blueagle Soccer Association,,,3521 Florida Ave., Suite B3 Kenner, LA 70065,,,https://www.playlouisianasoccer.org/clubs/blueagle-soccer-association/?Near=70032&Radius=250,
,70032,,,St. Charles Soccer League,,,P.O. Box 518 Boutte, LA 70039,,,https://www.playlouisianasoccer.org/clubs/st-charles-soccer-league/?Near=70032&Radius=250,
,70032,,,Slidell Youth Soccer Club,,,P.O. Box 1194 Slidell, LA 70469,,,https://www.playlouisianasoccer.org/clubs/slidell-youth-soccer-club/?Near=70032&Radius=250,
,70032,,,Mandeville Soccer Club,,,790 Florida St. Mandeville, LA 70488,,,https://www.playlouisianasoccer.org/clubs/mandeville-soccer-club/?Near=70032&Radius=250,
,70032,,,Pearl River YSA,,,P.O. Box 367 Pearl River, LA 70452,,,https://www.playlouisianasoccer.org/clubs/pearl-river-ysa/?Near=70032&Radius=250,
,70032,,,Abita Soccer Club,,,22519 Hwy 36 Abita Springs, LA 70420,,,https://www.playlouisianasoccer.org/clubs/abita-soccer-club/?Near=70032&Radius=250,
,70032,,,Madisonville United,,,13505 LA-1085 Covington, LA 70433,,,https://www.playlouisianasoccer.org/clubs/madisonville-united/?Near=70032&Radius=250,
,70032,,,Covington Youth Soccer Association,,,P.O. Box 1983 Covington, LA 70434,,,https://www.playlouisianasoccer.org/clubs/covington-youth-soccer-association/?Near=70032&Radius=250,
,70032,,,Lafourche Soccer Club,,,P.O. Box 1436 Raceland, LA 70394,,,https://www.playlouisianasoccer.org/clubs/lafourche-soccer-club/?Near=70032&Radius=250,
,70032,,,South Tangi YSA,,,P.O. Box 3013 Hammond, LA 70404,,,https://www.playlouisianasoccer.org/clubs/south-tangi-ysa/?Near=70032&Radius=250,
,70032,,,Magnolia Park/Rec District #12,,,13296 Highway 40 Folsom, LA 70437,,,https://www.playlouisianasoccer.org/clubs/magnolia-parkrec-district-12/?Near=70032&Radius=250,
,70032,,,Lee Road Recreation,,,83462 Highway 1129 Covington, LA 70435,,,https://www.playlouisianasoccer.org/clubs/lee-road-recreation/?Near=70032&Radius=250,
,70032,,,Thibodaux Soccer Association,,,P.O. Box 944 Thibodaux, LA 70302,,,https://www.playlouisianasoccer.org/clubs/thibodaux-soccer-association/?Near=70032&Radius=250,
,70032,,,Houma-Terrebonne Soccer Association,,,P.O. Box 625 Houma, LA 70361,,,https://www.playlouisianasoccer.org/clubs/houma-terrebonne-soccer-association/?Near=70032&Radius=250,
,70032,,,Central Tangi Soccer League,,,P.O. Box 1732 Independence, LA 70443,,,https://www.playlouisianasoccer.org/clubs/central-tangi-soccer-league/?Near=70032&Radius=250,
,70032,,,Ascension Flight Soccer Club,,,P.O. Box 2046 Gonzales, LA 70707,,,https://www.playlouisianasoccer.org/clubs/ascension-flight-soccer-club/?Near=70032&Radius=250,
,70032,,,PARDS SC,,,P.O. Box 1281 Denham Springs, LA 70727,,,https://www.playlouisianasoccer.org/clubs/pards-sc/?Near=70032&Radius=250,
,70032,,,Sting Louisiana,,,5824 Vicksburg Dr. Baton Rouge, LA 70817,,,https://www.playlouisianasoccer.org/clubs/sting-louisiana/?Near=70032&Radius=250,
,70032,,,Franklinton Soccer Club,,,39497 Hwy 1055 Mt. Hermon, LA 70450,,,https://www.playlouisianasoccer.org/clubs/franklinton-soccer-club/?Near=70032&Radius=250,
,70032,,,Baton Rouge Soccer Club,,,142 Lobdell Ave. Baton Rouge, LA 70806,,,https://www.playlouisianasoccer.org/clubs/baton-rouge-soccer-club/?Near=70032&Radius=250,
,70032,,,St. Mary Soccer Association,,,P.O. Box 2019 Morgan City, LA 70381,,,https://www.playlouisianasoccer.org/clubs/st-mary-soccer-association/?Near=70032&Radius=250,
,70032,,,North Baton Rouge YSA,,,241 Lakecrest Ave. Baton Rouge, LA 70807,,,https://www.playlouisianasoccer.org/clubs/north-baton-rouge-ysa/?Near=70032&Radius=250,
,70032,,,Iberia Soccer Association,,,P.O. Box 10241 New Iberia, LA 70562,,,https://www.playlouisianasoccer.org/clubs/iberia-soccer-association/?Near=70032&Radius=250,
,70032,,,Lafayette FC,,,401 Quiet Meadows Dr. Youngsville, LA 70592,,,https://www.playlouisianasoccer.org/clubs/lafayette-fc/?Near=70032&Radius=250,
,70032,,,Dynamo Juniors,,,221 South Park Rd., C2 Lafayette, LA 70508,,,https://www.playlouisianasoccer.org/clubs/dynamo-juniors/?Near=70032&Radius=250,
,70032,,,Cajun Rush,,,200 Sonny Roy Lane Lafayette, LA 70507,,,https://www.playlouisianasoccer.org/clubs/cajun-rush/?Near=70032&Radius=250,
,70032,,,Acadiana Soccer Association,,,P.O. Box 124 Opelousas, LA 70571,,,https://www.playlouisianasoccer.org/clubs/acadiana-soccer-association/?Near=70032&Radius=250,
,70032,,,Vermilion SC,,,1420 Stutes Rd. Rayne, LA 70578,,,https://www.playlouisianasoccer.org/clubs/vermilion-sc/?Near=70032&Radius=250,
,70032,,,Miss-Lou SC,,,2052 Charles St. Vidalia, LA 71373,,,https://www.playlouisianasoccer.org/clubs/miss-lou-sc/?Near=70032&Radius=250,
,70032,,,Bayhills Soccer Club,,,5197 hwy 115 Bunkie, LA 71322,,,https://www.playlouisianasoccer.org/clubs/bayhills-soccer-club/?Near=70032&Radius=250,
,70032,,,Crossroads Soccer Association,,,P.O. Box 13676 Alexandria, LA 71315,,,https://www.playlouisianasoccer.org/clubs/crossroads-soccer-association/?Near=70032&Radius=250,
,70032,,,Iowa Soccer Club,,,P.O. Box 64 Iowa, LA 70647,,,https://www.playlouisianasoccer.org/clubs/iowa-soccer-club/?Near=70032&Radius=250,
,70032,,,Moss Bluff Youth Soccer League,,,P.O. Box 12330 Lake Charles, LA 70612,,,https://www.playlouisianasoccer.org/clubs/moss-bluff-youth-soccer-league/?Near=70032&Radius=250,
,70032,,,Calcasieu Soccer Club,,,P.O. Box 6398 Lake Charles, LA 70606,,,https://www.playlouisianasoccer.org/clubs/calcasieu-soccer-club/?Near=70032&Radius=250,
,70032,,,Coastal Soccer Club,,,1901 Riverside Dr. Lake Charles, LA 70601,,,https://www.playlouisianasoccer.org/clubs/coastal-soccer-club/?Near=70032&Radius=250,
,70032,,,Sulphur Soccer Club,,,1842 Ruth St. PMB #97 Sulphur, LA 70663,,,https://www.playlouisianasoccer.org/clubs/sulphur-soccer-club/?Near=70032&Radius=250,
,70032,,,Beauregard United Soccer Association,,,P.O. Box 1712 DeRidder, LA 70634,,,https://www.playlouisianasoccer.org/clubs/beauregard-united-soccer-association/?Near=70032&Radius=250,
,70032,,,Natchitoches SA,,,P.696O. Box 2 Natchitoches, LA 71457,,,https://www.playlouisianasoccer.org/clubs/natchitoches-sa/?Near=70032&Radius=250,
,71301,,,Crossroads Soccer Association,,,P.O. Box 13676 Alexandria, LA 71315,,,https://www.playlouisianasoccer.org/clubs/crossroads-soccer-association/?Near=71301&Radius=250,
,71301,,,Bayhills Soccer Club,,,5197 hwy 115 Bunkie, LA 71322,,,https://www.playlouisianasoccer.org/clubs/bayhills-soccer-club/?Near=71301&Radius=250,
,71301,,,Natchitoches SA,,,P.696O. Box 2 Natchitoches, LA 71457,,,https://www.playlouisianasoccer.org/clubs/natchitoches-sa/?Near=71301&Radius=250,
,71301,,,Acadiana Soccer Association,,,P.O. Box 124 Opelousas, LA 70571,,,https://www.playlouisianasoccer.org/clubs/acadiana-soccer-association/?Near=71301&Radius=250,
,71301,,,Beauregard United Soccer Association,,,P.O. Box 1712 DeRidder, LA 70634,,,https://www.playlouisianasoccer.org/clubs/beauregard-united-soccer-association/?Near=71301&Radius=250,
,71301,,,Miss-Lou SC,,,2052 Charles St. Vidalia, LA 71373,,,https://www.playlouisianasoccer.org/clubs/miss-lou-sc/?Near=71301&Radius=250,
,71301,,,Cajun Rush,,,200 Sonny Roy Lane Lafayette, LA 70507,,,https://www.playlouisianasoccer.org/clubs/cajun-rush/?Near=71301&Radius=250,
,71301,,,Iowa Soccer Club,,,P.O. Box 64 Iowa, LA 70647,,,https://www.playlouisianasoccer.org/clubs/iowa-soccer-club/?Near=71301&Radius=250,
,71301,,,Vermilion SC,,,1420 Stutes Rd. Rayne, LA 70578,,,https://www.playlouisianasoccer.org/clubs/vermilion-sc/?Near=71301&Radius=250,
,71301,,,Dynamo Juniors,,,221 South Park Rd., C2 Lafayette, LA 70508,,,https://www.playlouisianasoccer.org/clubs/dynamo-juniors/?Near=71301&Radius=250,
,71301,,,Moss Bluff Youth Soccer League,,,P.O. Box 12330 Lake Charles, LA 70612,,,https://www.playlouisianasoccer.org/clubs/moss-bluff-youth-soccer-league/?Near=71301&Radius=250,
,71301,,,Lafayette FC,,,401 Quiet Meadows Dr. Youngsville, LA 70592,,,https://www.playlouisianasoccer.org/clubs/lafayette-fc/?Near=71301&Radius=250,
,71301,,,Coastal Soccer Club,,,1901 Riverside Dr. Lake Charles, LA 70601,,,https://www.playlouisianasoccer.org/clubs/coastal-soccer-club/?Near=71301&Radius=250,
,71301,,,Calcasieu Soccer Club,,,P.O. Box 6398 Lake Charles, LA 70606,,,https://www.playlouisianasoccer.org/clubs/calcasieu-soccer-club/?Near=71301&Radius=250,
,71301,,,Sulphur Soccer Club,,,1842 Ruth St. PMB #97 Sulphur, LA 70663,,,https://www.playlouisianasoccer.org/clubs/sulphur-soccer-club/?Near=71301&Radius=250,
,71301,,,North Baton Rouge YSA,,,241 Lakecrest Ave. Baton Rouge, LA 70807,,,https://www.playlouisianasoccer.org/clubs/north-baton-rouge-ysa/?Near=71301&Radius=250,
,71301,,,Iberia Soccer Association,,,P.O. Box 10241 New Iberia, LA 70562,,,https://www.playlouisianasoccer.org/clubs/iberia-soccer-association/?Near=71301&Radius=250,
,71301,,,Baton Rouge Soccer Club,,,142 Lobdell Ave. Baton Rouge, LA 70806,,,https://www.playlouisianasoccer.org/clubs/baton-rouge-soccer-club/?Near=71301&Radius=250,
,71301,,,Minden Parks & Rec,,,1001 Recreation Dr. Minden, LA 71055,,,https://www.playlouisianasoccer.org/clubs/minden-parks--rec/?Near=71301&Radius=250,
,71301,,,Sting Louisiana,,,5824 Vicksburg Dr. Baton Rouge, LA 70817,,,https://www.playlouisianasoccer.org/clubs/sting-louisiana/?Near=71301&Radius=250,
,71301,,,PARDS SC,,,P.O. Box 1281 Denham Springs, LA 70727,,,https://www.playlouisianasoccer.org/clubs/pards-sc/?Near=71301&Radius=250,
,71301,,,CABOSA Shreveport United,,,3837 Gilbert Drive Shreveport, LA 71104,,,https://www.playlouisianasoccer.org/clubs/cabosa-shreveport-united/?Near=71301&Radius=250,
,71301,,,Ascension Flight Soccer Club,,,P.O. Box 2046 Gonzales, LA 70707,,,https://www.playlouisianasoccer.org/clubs/ascension-flight-soccer-club/?Near=71301&Radius=250,
,71301,,,Central Tangi Soccer League,,,P.O. Box 1732 Independence, LA 70443,,,https://www.playlouisianasoccer.org/clubs/central-tangi-soccer-league/?Near=71301&Radius=250,
,71301,,,South Tangi YSA,,,P.O. Box 3013 Hammond, LA 70404,,,https://www.playlouisianasoccer.org/clubs/south-tangi-ysa/?Near=71301&Radius=250,
,71301,,,St. Mary Soccer Association,,,P.O. Box 2019 Morgan City, LA 70381,,,https://www.playlouisianasoccer.org/clubs/st-mary-soccer-association/?Near=71301&Radius=250,
,71301,,,Franklinton Soccer Club,,,39497 Hwy 1055 Mt. Hermon, LA 70450,,,https://www.playlouisianasoccer.org/clubs/franklinton-soccer-club/?Near=71301&Radius=250,
,71301,,,Thibodaux Soccer Association,,,P.O. Box 944 Thibodaux, LA 70302,,,https://www.playlouisianasoccer.org/clubs/thibodaux-soccer-association/?Near=71301&Radius=250,
,71301,,,Magnolia Park/Rec District #12,,,13296 Highway 40 Folsom, LA 70437,,,https://www.playlouisianasoccer.org/clubs/magnolia-parkrec-district-12/?Near=71301&Radius=250,
,71301,,,Madisonville United,,,13505 LA-1085 Covington, LA 70433,,,https://www.playlouisianasoccer.org/clubs/madisonville-united/?Near=71301&Radius=250,
,71301,,,Lee Road Recreation,,,83462 Highway 1129 Covington, LA 70435,,,https://www.playlouisianasoccer.org/clubs/lee-road-recreation/?Near=71301&Radius=250,
,71301,,,Covington Youth Soccer Association,,,P.O. Box 1983 Covington, LA 70434,,,https://www.playlouisianasoccer.org/clubs/covington-youth-soccer-association/?Near=71301&Radius=250,
,71301,,,Houma-Terrebonne Soccer Association,,,P.O. Box 625 Houma, LA 70361,,,https://www.playlouisianasoccer.org/clubs/houma-terrebonne-soccer-association/?Near=71301&Radius=250,
,71301,,,Lafourche Soccer Club,,,P.O. Box 1436 Raceland, LA 70394,,,https://www.playlouisianasoccer.org/clubs/lafourche-soccer-club/?Near=71301&Radius=250,
,71301,,,Abita Soccer Club,,,22519 Hwy 36 Abita Springs, LA 70420,,,https://www.playlouisianasoccer.org/clubs/abita-soccer-club/?Near=71301&Radius=250,
,71301,,,St. Charles Soccer League,,,P.O. Box 518 Boutte, LA 70039,,,https://www.playlouisianasoccer.org/clubs/st-charles-soccer-league/?Near=71301&Radius=250,
,71301,,,Mandeville Soccer Club,,,790 Florida St. Mandeville, LA 70488,,,https://www.playlouisianasoccer.org/clubs/mandeville-soccer-club/?Near=71301&Radius=250,
,71301,,,Blueagle Soccer Association,,,3521 Florida Ave., Suite B3 Kenner, LA 70065,,,https://www.playlouisianasoccer.org/clubs/blueagle-soccer-association/?Near=71301&Radius=250,
,71301,,,Jambalaya Soccer Academy,,,2327 Veterans Blvd., Suite J Kenner, LA 70062,,,https://www.playlouisianasoccer.org/clubs/jambalaya-soccer-academy/?Near=71301&Radius=250,
,71301,,,White Star Soccer Academy,,,2904 Texas Ave. Apt D Kenner, LA 70065,,,https://www.playlouisianasoccer.org/clubs/white-star-soccer-academy/?Near=71301&Radius=250,
,71301,,,Louisiana Fire Soccer Club,,,1918 18th St Kenner, LA 70062,,,https://www.playlouisianasoccer.org/clubs/louisiana-fire-soccer-club/?Near=71301&Radius=250,
,71301,,,Jefferson Parish Soccer Academy,,,8814 Veterans Blvd. 3-294 Metarie, LA 70003,,,https://www.playlouisianasoccer.org/clubs/jefferson-parish-soccer-academy/?Near=71301&Radius=250,
,71301,,,NOLA Soccer Academy,,,P.O. Box 9047 New Orleans, LA 70055,,,https://www.playlouisianasoccer.org/clubs/nola-soccer-academy/?Near=71301&Radius=250,
,71301,,,FC New Orleans,,,5107 Venus St. New Orleans, LA 70122,,,https://www.playlouisianasoccer.org/clubs/fc-new-orleans/?Near=71301&Radius=250,
,71301,,,Slidell Youth Soccer Club,,,P.O. Box 1194 Slidell, LA 70469,,,https://www.playlouisianasoccer.org/clubs/slidell-youth-soccer-club/?Near=71301&Radius=250,
,71301,,,New Orleans Spartans FC,,,Richelieu Hemphil 1345 Lesseps New Orleans, LA 70117,,,https://www.playlouisianasoccer.org/clubs/new-orleans-spartans-fc/?Near=71301&Radius=250,
,71301,,,Soccer Innovations of America,,,5009 Antioch St. New Orleans, LA 70072,,,https://www.playlouisianasoccer.org/clubs/soccer-innovations-of-america/?Near=71301&Radius=250,
,71301,,,Pearl River YSA,,,P.O. Box 367 Pearl River, LA 70452,,,https://www.playlouisianasoccer.org/clubs/pearl-river-ysa/?Near=71301&Radius=250,
,70062,,,Louisiana Fire Soccer Club,,,1918 18th St Kenner, LA 70062,,,https://www.playlouisianasoccer.org/clubs/louisiana-fire-soccer-club/?Near=70062&Radius=250,
,70062,,,Jambalaya Soccer Academy,,,2327 Veterans Blvd., Suite J Kenner, LA 70062,,,https://www.playlouisianasoccer.org/clubs/jambalaya-soccer-academy/?Near=70062&Radius=250,
,70062,,,White Star Soccer Academy,,,2904 Texas Ave. Apt D Kenner, LA 70065,,,https://www.playlouisianasoccer.org/clubs/white-star-soccer-academy/?Near=70062&Radius=250,
,70062,,,Jefferson Parish Soccer Academy,,,8814 Veterans Blvd. 3-294 Metarie, LA 70003,,,https://www.playlouisianasoccer.org/clubs/jefferson-parish-soccer-academy/?Near=70062&Radius=250,
,70062,,,Blueagle Soccer Association,,,3521 Florida Ave., Suite B3 Kenner, LA 70065,,,https://www.playlouisianasoccer.org/clubs/blueagle-soccer-association/?Near=70062&Radius=250,
,70062,,,NOLA Soccer Academy,,,P.O. Box 9047 New Orleans, LA 70055,,,https://www.playlouisianasoccer.org/clubs/nola-soccer-academy/?Near=70062&Radius=250,
,70062,,,St. Charles Soccer League,,,P.O. Box 518 Boutte, LA 70039,,,https://www.playlouisianasoccer.org/clubs/st-charles-soccer-league/?Near=70062&Radius=250,
,70062,,,FC New Orleans,,,5107 Venus St. New Orleans, LA 70122,,,https://www.playlouisianasoccer.org/clubs/fc-new-orleans/?Near=70062&Radius=250,
,70062,,,Soccer Innovations of America,,,5009 Antioch St. New Orleans, LA 70072,,,https://www.playlouisianasoccer.org/clubs/soccer-innovations-of-america/?Near=70062&Radius=250,
,70062,,,New Orleans Spartans FC,,,Richelieu Hemphil 1345 Lesseps New Orleans, LA 70117,,,https://www.playlouisianasoccer.org/clubs/new-orleans-spartans-fc/?Near=70062&Radius=250,
,70062,,,Lafourche Soccer Club,,,P.O. Box 1436 Raceland, LA 70394,,,https://www.playlouisianasoccer.org/clubs/lafourche-soccer-club/?Near=70062&Radius=250,
,70062,,,Mandeville Soccer Club,,,790 Florida St. Mandeville, LA 70488,,,https://www.playlouisianasoccer.org/clubs/mandeville-soccer-club/?Near=70062&Radius=250,
,70062,,,Madisonville United,,,13505 LA-1085 Covington, LA 70433,,,https://www.playlouisianasoccer.org/clubs/madisonville-united/?Near=70062&Radius=250,
,70062,,,Slidell Youth Soccer Club,,,P.O. Box 1194 Slidell, LA 70469,,,https://www.playlouisianasoccer.org/clubs/slidell-youth-soccer-club/?Near=70062&Radius=250,
,70062,,,Covington Youth Soccer Association,,,P.O. Box 1983 Covington, LA 70434,,,https://www.playlouisianasoccer.org/clubs/covington-youth-soccer-association/?Near=70062&Radius=250,
