,,62924,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 9U PG End of Summer Classic (OPEN),,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,SQZ,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=602115,
,
,,62926,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 11U PG End of Summer Classic (OPEN),,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,Bombers Elite,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=536491,
,,62926,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 11U PG End of Summer Classic (OPEN),,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,Naturals Florida,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=576620,
,
,,62928,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 13U PG End of Summer Classic (OPEN),,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,13u Elite Squad-Beno,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=583509,
,,62928,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 13U PG End of Summer Classic (OPEN),,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,MVP Athletics 13u - Gaddy,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=557642,
,,62928,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 13U PG End of Summer Classic (OPEN),,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,Orlando Hit and Throw,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=586960,
,,62928,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 13U PG End of Summer Classic (OPEN),,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,GSB Prospects 2028,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=606801,
,,62928,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 13U PG End of Summer Classic (OPEN),,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,Next Level Scout Team ,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=584888,
,
,,62930,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 15U PG End of Summer Classic,,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,Bombers,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=592100,
,,62930,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 15U PG End of Summer Classic,,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,Crew,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=504141,
,,62930,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 15U PG End of Summer Classic,,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,GSB Prospects 2026,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=606799,
,,62930,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 15U PG End of Summer Classic,,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,PWB Baseball,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=605588,
,,62930,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 15U PG End of Summer Classic,,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,Team Siege ,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=589066,
,,62930,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 15U PG End of Summer Classic,,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,Central Florida Canes,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=601687,
,,62930,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 15U PG End of Summer Classic,,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,East Coast Storm 15u ,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=604230,
,,62930,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 15U PG End of Summer Classic,,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,Los Hijos,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=605159,
,,62930,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 15U PG End of Summer Classic,,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,SoFlo LIME,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=586198,
,,62930,,,PG FL National,,,PGFLNational@perfectgame.org,,,,,,,2023 15U PG End of Summer Classic,,,Aug 11 - 13,,,BOOMBAH Sports Complex | Sanford, FL,,,Treasure coast Legends ,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=596101,
,
,,63842,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,11U New York Longhorns Gold,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=558377,
,,63842,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,FB Braves 11U White,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=540438,
,,63842,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,NS Giants - Sabia,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=569384,
,,63842,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Arsenal Prime,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=517164,
,,63842,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,NY Sluggers Giants 11U,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=541723,
,,63842,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,BEAST Red,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=512192,
,,63842,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Nor East Clippers 11U Roman,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=517096,
,,63842,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Top Tier Aviators - Rivera,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=520610,
,,63842,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,FTB Mid-Atlantic ,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=562282,
,,63842,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 11U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,PAL Brookhaven All Stars ,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=595283,
,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,5 Star Mid Atlantic 13U (Terry),https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=536511,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,B1 Seminoles (Dragovich),https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=547955,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,B1 Seminoles (JT),https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=547952,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Dodgers Nation Micheli,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=533786,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,EEP Bandits13u Gray,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=551519,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,FTB Falcons 13U,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=544654,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,MVP NY 13u,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=514882,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Nor East Clippers- Infante,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=515829,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Team Francisco Notorious 9 13U,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=536377,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Tri State Arsenal NY 13U National,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=527418,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Tunnel Baseball,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=549770,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,B1 Seminoles (BP-Gold),https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=547953,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,B1 Seminoles (EK),https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=547954,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,BEAST Black,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=512191,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,East Coast Lumberjacks 2028's,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=520302,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,FB Braves 13U Red,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=540291,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Long Island Hurricanes,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=516511,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,MVP NY 13u Black,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=514885,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,RCBC Ghost 13U Nationals,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=547999,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Top Tier Aviators - Anzalone,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=518130,
,,63844,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 13U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Tri-State Arsenal 13U Marucci,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=509980,
,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,110Baseball,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=521952,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,5 Star National Mid Atlantic New York (2026),https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=536514,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,B1 Seminoles (Black),https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=542037,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Canes New Jersey 2026,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=529495,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,KR Express Elite,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=561110,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,TBT NY Ballers 2026,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=527013,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Team Beast 2026 American,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=504632,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Team Francisco Notorious 9 15U,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=536352,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Tucci Elite 15U,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=511689,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,5 Star Metro 15U,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=563758,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,B1 Seminoles (Barbone),https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=548628,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,B1 Seminoles (MF),https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=542036,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Elite Squad NY 15U,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=568617,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Queens Vipers,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=571367,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,TC Blackhawks 15U ,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=577511,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Team BEAST 2026 National,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=504631,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Team Steel 2026,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=547459,
,,63854,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 15U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Tucci Lumber 15U,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=511690,
,
,,63856,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 17U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,3U3D DeLucia Baseball,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=544071,
,,63856,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 17U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,5 Star Select 17U,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=591737,
,,63856,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 17U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,B1 Seminoles (SM),https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=548619,
,,63856,,,East Coast,,,ecpg@perfectgame.org,,,,,,,2023 17U PG Northeast Select Championship (OPEN),,,Aug 11 - 14,,,Lasorda Legacy Park (Formerly Baseball Heaven) | Yaphank, NY,,,Mass Rebels Baseball,https://www.perfectgame.org/Events/Tournaments/Teams/Default.aspx?team=502428,
