,,39201,,,Central Jackson SO,,, Jackson, MS 39206,,,https://www.mississippisoccer.org/clubs/central-jackson-so/?Near=39201&Radius=250,,,,http://www.cjsosoccer.com/,,,chete@aol.com,
,,39201,,,Hernando Youth SO,,, Hernando, MS 38632,,,https://www.mississippisoccer.org/clubs/hernando-youth-so/?Near=39201&Radius=250,,,,https://www.mississippisoccer.org/clubs/hernando-youth-so/?Near=39201&Radius=250,,,mcarson@cityofhernando.org,
,,39201,,,Desoto County SA,,, Southaven, MS 38672,,,https://www.mississippisoccer.org/clubs/desoto-county-sa/?Near=39201&Radius=250,,,,http://www.soccerdesoto.org/,,,mbthomas@comcast.net,
,,39201,,,Corinth-Alcorn County Park&Rec,,, Corith, MS 38835,,,https://www.mississippisoccer.org/clubs/corinth-alcorn-county-parkrec/?Near=39201&Radius=250,,,,http://www.corinthalcornparks.com/,,,athletics@corinthalcornparks.org,
,,39202,,,Central Jackson SO,,, Jackson, MS 39206,,,https://www.mississippisoccer.org/clubs/central-jackson-so/?Near=39202&Radius=250,,,,http://www.cjsosoccer.com/,,,chete@aol.com,
,,39202,,,Jackson Futbol Club,,,Westbrook Rd Jackson, MS 39211,,,https://www.mississippisoccer.org/clubs/jackson-futbol-club/?Near=39202&Radius=250,,,,http://www.jacksonfc.com/,,,jacksonfc1@aol.com,
,,39202,,,Pearl Youth Soccer Leagues,,,1080 Center City Drive Pearl, MS 39208,,,https://www.mississippisoccer.org/clubs/pearl-youth-soccer-leagues/?Near=39202&Radius=250,,,,https://www.pearlsoccer.com/,,,Jstringer82@gmail.com,
,,39202,,,Richland Futbol Club,,, Richland, MS 39218,,,https://www.mississippisoccer.org/clubs/richland-futbol-club/?Near=39202&Radius=250,,,,https://www.mississippisoccer.org/clubs/richland-futbol-club/?Near=39202&Radius=250,,,rfc_president@yahoo.com,
,,39202,,,Clinton Soccer Assn,,,Soccer Way Drive Clinton, MS 39056,,,https://www.mississippisoccer.org/clubs/clinton-soccer-assn/?Near=39202&Radius=250,,,,http://www.clintonsoccer.org/,,,clintonsoccerassn@gmail.com,
,,39202,,,Southwest Jackson Soccer League,,,6180 McRaven Rd Jackson, MS 39209,,,https://www.mississippisoccer.org/clubs/southwest-jackson-soccer-league/?Near=39202&Radius=250,,,,http://www.swjsl.org/,,,knottlaw@bellsouth.net,
,,39202,,,Northwest Rankin AA,,,100 Reservoir Park Road Brandon, MS 39047,,,https://www.mississippisoccer.org/clubs/northwest-rankin-aa/?Near=39202&Radius=250,,,,http://www.nwraa.com/,,,bsmith@ifcofms.com,
,,39202,,,Brandon Futbol Club,,,P.O.Box 1258 Brandon, MS 39043,,,https://www.mississippisoccer.org/clubs/brandon-futbol-club/?Near=39202&Radius=250,,,,http://www.brandonfc.com/,,,brandonfutbolclub@gmail.com,
,,39202,,,MS Futbol Club,,, Madison, MS 39110,,,https://www.mississippisoccer.org/clubs/ms-futbol-club/?Near=39202&Radius=250,,,,http://www.mfcsoccer.com/,,,mfcrec@mississippirush.com,
,,39202,,,Florence Youth Soccer Assn,,, Florence, MS 39073,,,https://www.mississippisoccer.org/clubs/florence-youth-soccer-assn/?Near=39202&Radius=250,,,,http://www.florencesoccer.com/,,,christopher.p.jones2@gmail.com,
,,39202,,,Vicksburg Soccer Organization,,,255 Fisher Ferry Road Vicksburg, MS 39180,,,https://www.mississippisoccer.org/clubs/vicksburg-soccer-organization/?Near=39202&Radius=250,,,,http://www.vsosoccer.org/,,,kacmullins@bellsouth.net,
,,39202,,,Laurel Jones County SA,,, Laurel, MS 39441,,,https://www.mississippisoccer.org/clubs/laurel-jones-county-sa/?Near=39202&Radius=250,,,,http://www.ljcsa.com/,,,betheady@comcast.net,
,,39202,,,Greenville Youth SA,,, Greenville, MS 38702,,,https://www.mississippisoccer.org/clubs/greenville-youth-sa/?Near=39202&Radius=250,,,,https://www.mississippisoccer.org/clubs/greenville-youth-sa/?Near=39202&Radius=250,,,SccrSwpr@aol.com,
,,39202,,,Indianola Youth SA,,, Indianola, MS 38751,,,https://www.mississippisoccer.org/clubs/indianola-youth-sa/?Near=39202&Radius=250,,,,https://www.mississippisoccer.org/clubs/indianola-youth-sa/?Near=39202&Radius=250,,,Indianolayso@yahoo.com,
,,39202,,,Southern States Soccer,,,4957 Old Hwy 11 Oak Grove, MS 39402,,,https://www.mississippisoccer.org/clubs/southern-states-soccer/?Near=39202&Radius=250,,,,https://www.3ssoccer.com/,,,office@3Ssoccer.com,
,,39202,,,Meridian Youth SO,,, Meridian, MS 39302,,,https://www.mississippisoccer.org/clubs/meridian-youth-so/?Near=39202&Radius=250,,,,http://www.meridiansoccer.com/,,,registrar@meridiansoccer.com,
,,39202,,,Hattiesburg Youth SA,,,1010 Parkway Blvd Hattiesburg, MS 39402,,,https://www.mississippisoccer.org/clubs/hattiesburg-youth-sa/?Near=39202&Radius=250,,,,http://www.hysams.org/,,,registrar@hysams.org,
,,39202,,,Greenwood Youth SO,,, Greenwood, MS 38952,,,https://www.mississippisoccer.org/clubs/greenwood-youth-so/?Near=39202&Radius=250,,,,http://www.greenwoodsoccer.org/,,,arvidw@bellsouth.net,
,,39202,,,Cleveland Youth Soccer Assn,,, Cleveland, MS 38732,,,https://www.mississippisoccer.org/clubs/cleveland-youth-soccer-assn/?Near=39202&Radius=250,,,,https://www.mississippisoccer.org/clubs/cleveland-youth-soccer-assn/?Near=39202&Radius=250,,,charlsie_hendon@yahoo.com,
,,39202,,,Starkville Soccer Association,,,Lynn Lane Mississippi State, MS 39760,,,https://www.mississippisoccer.org/clubs/starkville-soccer-association/?Near=39202&Radius=250,,,,http://www.starkvillesoccer.com/,,,registrar@starkvillesoccer.com,
,,39202,,,Stone County Socer Association,,, Wiggins, MS 39577,,,https://www.mississippisoccer.org/clubs/stone-county-socer-association/?Near=39202&Radius=250,,,,https://www.mississippisoccer.org/clubs/stone-county-socer-association/?Near=39202&Radius=250,,,kennedy.keith@hotmail.com,
,,39202,,,Poplarville Soccer Club,,, Carriere, MS 39426,,,https://www.mississippisoccer.org/clubs/poplarville-soccer-club/?Near=39202&Radius=250,,,,https://www.mississippisoccer.org/clubs/poplarville-soccer-club/?Near=39202&Radius=250,,,office@mssoccer.org,
,,39202,,,George Greene Soccer Assn,,, Leakesville, MS 39451,,,https://www.mississippisoccer.org/clubs/george-greene-soccer-assn/?Near=39202&Radius=250,,,,https://www.mississippisoccer.org/clubs/george-greene-soccer-assn/?Near=39202&Radius=250,,,kathyeubanks8@gmail.com,
,,39202,,,West Point Soccer Organization,,, West Point, MS 39773,,,https://www.mississippisoccer.org/clubs/west-point-soccer-organization/?Near=39202&Radius=250,,,,http://www.wprec.org/,,,jmcdaniel@wpnet.org,
,,39202,,,Pearl River Soccer Club,,, Picayune, MS 39466,,,https://www.mississippisoccer.org/clubs/pearl-river-soccer-club/?Near=39202&Radius=250,,,,http://www.prscms.org/,,,president@prscms.org,
,,39202,,,Columbus Park and Rec,,,3rd st. Columbus, MS 39702,,,https://www.mississippisoccer.org/clubs/columbus-park-and-rec/?Near=39202&Radius=250,,,,https://www.mississippisoccer.org/clubs/columbus-park-and-rec/?Near=39202&Radius=250,,,Greg.lewis@columbusms.org,
,,39202,,,South MS Soccer Club,,, Gulfport, MS 39505,,,https://www.mississippisoccer.org/clubs/south-ms-soccer-club/?Near=39202&Radius=250,,,,http://www.smscsoccer.com/,,,registrar.smsc@gmail.com,
,,39202,,,D'Iberville YSO,,, D'Iberville, MS 39540,,,https://www.mississippisoccer.org/clubs/diberville-yso/?Near=39202&Radius=250,,,,http://www.dyso.org/,,,12family@bellsouth.net,
,,39202,,,East Central SC,,, Hurley, MS 39555,,,https://www.mississippisoccer.org/clubs/east-central-sc/?Near=39202&Radius=250,,,,https://www.mississippisoccer.org/clubs/east-central-sc/?Near=39202&Radius=250,,,dixigurl18@yahoo.com,
,,39202,,,Tupelo Youth Soccer Association,,,655 Rutherford Rd Tupelo, MS 38803,,,https://www.mississippisoccer.org/clubs/tupelo-youth-soccer-association/?Near=39202&Radius=250,,,,http://www.tupeloparkrec.com/,,,laura.kramer@tupeloms.gov,
,,39202,,,New Albany SA,,, New Albany, MS 38652,,,https://www.mississippisoccer.org/clubs/new-albany-sa/?Near=39202&Radius=250,,,,https://www.mississippisoccer.org/clubs/new-albany-sa/?Near=39202&Radius=250,,,megan.napc@ms.metrocast.net,
,,39202,,,Saltillo Futbol Club,,, Saltillo, MS 38866,,,https://www.mississippisoccer.org/clubs/saltillo-futbol-club/?Near=39202&Radius=250,,,,http://leaguelineup.com/saltilloparks,,,saltilloparks@yahoo.com,
,,39202,,,Hernando Youth SO,,, Hernando, MS 38632,,,https://www.mississippisoccer.org/clubs/hernando-youth-so/?Near=39202&Radius=250,,,,https://www.mississippisoccer.org/clubs/hernando-youth-so/?Near=39202&Radius=250,,,mcarson@cityofhernando.org,
,,39202,,,Desoto County SA,,, Southaven, MS 38672,,,https://www.mississippisoccer.org/clubs/desoto-county-sa/?Near=39202&Radius=250,,,,http://www.soccerdesoto.org/,,,mbthomas@comcast.net,
,,39202,,,Corinth-Alcorn County Park&Rec,,, Corith, MS 38835,,,https://www.mississippisoccer.org/clubs/corinth-alcorn-county-parkrec/?Near=39202&Radius=250,,,,http://www.corinthalcornparks.com/,,,athletics@corinthalcornparks.org,
,,39203,,,Central Jackson SO,,, Jackson, MS 39206,,,https://www.mississippisoccer.org/clubs/central-jackson-so/?Near=39203&Radius=250,,,,http://www.cjsosoccer.com/,,,chete@aol.com,
,,39203,,,Richland Futbol Club,,, Richland, MS 39218,,,https://www.mississippisoccer.org/clubs/richland-futbol-club/?Near=39203&Radius=250,,,,https://www.mississippisoccer.org/clubs/richland-futbol-club/?Near=39203&Radius=250,,,rfc_president@yahoo.com,
,,39203,,,Pearl Youth Soccer Leagues,,,1080 Center City Drive Pearl, MS 39208,,,https://www.mississippisoccer.org/clubs/pearl-youth-soccer-leagues/?Near=39203&Radius=250,,,,https://www.pearlsoccer.com/,,,Jstringer82@gmail.com,
,,39203,,,Jackson Futbol Club,,,Westbrook Rd Jackson, MS 39211,,,https://www.mississippisoccer.org/clubs/jackson-futbol-club/?Near=39203&Radius=250,,,,http://www.jacksonfc.com/,,,jacksonfc1@aol.com,
,,39203,,,Southwest Jackson Soccer League,,,6180 McRaven Rd Jackson, MS 39209,,,https://www.mississippisoccer.org/clubs/southwest-jackson-soccer-league/?Near=39203&Radius=250,,,,http://www.swjsl.org/,,,knottlaw@bellsouth.net,
,,39203,,,Clinton Soccer Assn,,,Soccer Way Drive Clinton, MS 39056,,,https://www.mississippisoccer.org/clubs/clinton-soccer-assn/?Near=39203&Radius=250,,,,http://www.clintonsoccer.org/,,,clintonsoccerassn@gmail.com,
,,39203,,,Northwest Rankin AA,,,100 Reservoir Park Road Brandon, MS 39047,,,https://www.mississippisoccer.org/clubs/northwest-rankin-aa/?Near=39203&Radius=250,,,,http://www.nwraa.com/,,,bsmith@ifcofms.com,
,,39203,,,Florence Youth Soccer Assn,,, Florence, MS 39073,,,https://www.mississippisoccer.org/clubs/florence-youth-soccer-assn/?Near=39203&Radius=250,,,,http://www.florencesoccer.com/,,,christopher.p.jones2@gmail.com,
,,39203,,,Brandon Futbol Club,,,P.O.Box 1258 Brandon, MS 39043,,,https://www.mississippisoccer.org/clubs/brandon-futbol-club/?Near=39203&Radius=250,,,,http://www.brandonfc.com/,,,brandonfutbolclub@gmail.com,
,,39203,,,MS Futbol Club,,, Madison, MS 39110,,,https://www.mississippisoccer.org/clubs/ms-futbol-club/?Near=39203&Radius=250,,,,http://www.mfcsoccer.com/,,,mfcrec@mississippirush.com,
,,39203,,,Vicksburg Soccer Organization,,,255 Fisher Ferry Road Vicksburg, MS 39180,,,https://www.mississippisoccer.org/clubs/vicksburg-soccer-organization/?Near=39203&Radius=250,,,,http://www.vsosoccer.org/,,,kacmullins@bellsouth.net,
,,39203,,,Laurel Jones County SA,,, Laurel, MS 39441,,,https://www.mississippisoccer.org/clubs/laurel-jones-county-sa/?Near=39203&Radius=250,,,,http://www.ljcsa.com/,,,betheady@comcast.net,
,,39203,,,Greenville Youth SA,,, Greenville, MS 38702,,,https://www.mississippisoccer.org/clubs/greenville-youth-sa/?Near=39203&Radius=250,,,,https://www.mississippisoccer.org/clubs/greenville-youth-sa/?Near=39203&Radius=250,,,SccrSwpr@aol.com,
,,39203,,,Indianola Youth SA,,, Indianola, MS 38751,,,https://www.mississippisoccer.org/clubs/indianola-youth-sa/?Near=39203&Radius=250,,,,https://www.mississippisoccer.org/clubs/indianola-youth-sa/?Near=39203&Radius=250,,,Indianolayso@yahoo.com,
,,39203,,,Southern States Soccer,,,4957 Old Hwy 11 Oak Grove, MS 39402,,,https://www.mississippisoccer.org/clubs/southern-states-soccer/?Near=39203&Radius=250,,,,https://www.3ssoccer.com/,,,office@3Ssoccer.com,
,,39203,,,Hattiesburg Youth SA,,,1010 Parkway Blvd Hattiesburg, MS 39402,,,https://www.mississippisoccer.org/clubs/hattiesburg-youth-sa/?Near=39203&Radius=250,,,,http://www.hysams.org/,,,registrar@hysams.org,
,,39203,,,Meridian Youth SO,,, Meridian, MS 39302,,,https://www.mississippisoccer.org/clubs/meridian-youth-so/?Near=39203&Radius=250,,,,http://www.meridiansoccer.com/,,,registrar@meridiansoccer.com,
,,39203,,,Greenwood Youth SO,,, Greenwood, MS 38952,,,https://www.mississippisoccer.org/clubs/greenwood-youth-so/?Near=39203&Radius=250,,,,http://www.greenwoodsoccer.org/,,,arvidw@bellsouth.net,
,,39203,,,Cleveland Youth Soccer Assn,,, Cleveland, MS 38732,,,https://www.mississippisoccer.org/clubs/cleveland-youth-soccer-assn/?Near=39203&Radius=250,,,,https://www.mississippisoccer.org/clubs/cleveland-youth-soccer-assn/?Near=39203&Radius=250,,,charlsie_hendon@yahoo.com,
,,39203,,,Starkville Soccer Association,,,Lynn Lane Mississippi State, MS 39760,,,https://www.mississippisoccer.org/clubs/starkville-soccer-association/?Near=39203&Radius=250,,,,http://www.starkvillesoccer.com/,,,registrar@starkvillesoccer.com,
,,39203,,,Stone County Socer Association,,, Wiggins, MS 39577,,,https://www.mississippisoccer.org/clubs/stone-county-socer-association/?Near=39203&Radius=250,,,,https://www.mississippisoccer.org/clubs/stone-county-socer-association/?Near=39203&Radius=250,,,kennedy.keith@hotmail.com,
,,39203,,,Poplarville Soccer Club,,, Carriere, MS 39426,,,https://www.mississippisoccer.org/clubs/poplarville-soccer-club/?Near=39203&Radius=250,,,,https://www.mississippisoccer.org/clubs/poplarville-soccer-club/?Near=39203&Radius=250,,,office@mssoccer.org,
,,39203,,,George Greene Soccer Assn,,, Leakesville, MS 39451,,,https://www.mississippisoccer.org/clubs/george-greene-soccer-assn/?Near=39203&Radius=250,,,,https://www.mississippisoccer.org/clubs/george-greene-soccer-assn/?Near=39203&Radius=250,,,kathyeubanks8@gmail.com,
,,39203,,,Pearl River Soccer Club,,, Picayune, MS 39466,,,https://www.mississippisoccer.org/clubs/pearl-river-soccer-club/?Near=39203&Radius=250,,,,http://www.prscms.org/,,,president@prscms.org,
,,39203,,,West Point Soccer Organization,,, West Point, MS 39773,,,https://www.mississippisoccer.org/clubs/west-point-soccer-organization/?Near=39203&Radius=250,,,,http://www.wprec.org/,,,jmcdaniel@wpnet.org,
,,39203,,,Columbus Park and Rec,,,3rd st. Columbus, MS 39702,,,https://www.mississippisoccer.org/clubs/columbus-park-and-rec/?Near=39203&Radius=250,,,,https://www.mississippisoccer.org/clubs/columbus-park-and-rec/?Near=39203&Radius=250,,,Greg.lewis@columbusms.org,
,,39203,,,South MS Soccer Club,,, Gulfport, MS 39505,,,https://www.mississippisoccer.org/clubs/south-ms-soccer-club/?Near=39203&Radius=250,,,,http://www.smscsoccer.com/,,,registrar.smsc@gmail.com,
,,39203,,,D'Iberville YSO,,, D'Iberville, MS 39540,,,https://www.mississippisoccer.org/clubs/diberville-yso/?Near=39203&Radius=250,,,,http://www.dyso.org/,,,12family@bellsouth.net,
,,39203,,,East Central SC,,, Hurley, MS 39555,,,https://www.mississippisoccer.org/clubs/east-central-sc/?Near=39203&Radius=250,,,,https://www.mississippisoccer.org/clubs/east-central-sc/?Near=39203&Radius=250,,,dixigurl18@yahoo.com,
,,39203,,,Tupelo Youth Soccer Association,,,655 Rutherford Rd Tupelo, MS 38803,,,https://www.mississippisoccer.org/clubs/tupelo-youth-soccer-association/?Near=39203&Radius=250,,,,http://www.tupeloparkrec.com/,,,laura.kramer@tupeloms.gov,
,,39203,,,New Albany SA,,, New Albany, MS 38652,,,https://www.mississippisoccer.org/clubs/new-albany-sa/?Near=39203&Radius=250,,,,https://www.mississippisoccer.org/clubs/new-albany-sa/?Near=39203&Radius=250,,,megan.napc@ms.metrocast.net,
,,39203,,,Saltillo Futbol Club,,, Saltillo, MS 38866,,,https://www.mississippisoccer.org/clubs/saltillo-futbol-club/?Near=39203&Radius=250,,,,http://leaguelineup.com/saltilloparks,,,saltilloparks@yahoo.com,
,,39203,,,Hernando Youth SO,,, Hernando, MS 38632,,,https://www.mississippisoccer.org/clubs/hernando-youth-so/?Near=39203&Radius=250,,,,https://www.mississippisoccer.org/clubs/hernando-youth-so/?Near=39203&Radius=250,,,mcarson@cityofhernando.org,
,,39203,,,Desoto County SA,,, Southaven, MS 38672,,,https://www.mississippisoccer.org/clubs/desoto-county-sa/?Near=39203&Radius=250,,,,http://www.soccerdesoto.org/,,,mbthomas@comcast.net,
,,39203,,,Corinth-Alcorn County Park&Rec,,, Corith, MS 38835,,,https://www.mississippisoccer.org/clubs/corinth-alcorn-county-parkrec/?Near=39203&Radius=250,,,,http://www.corinthalcornparks.com/,,,athletics@corinthalcornparks.org,
,,39204,,,Central Jackson SO,,, Jackson, MS 39206,,,https://www.mississippisoccer.org/clubs/central-jackson-so/?Near=39204&Radius=250,,,,http://www.cjsosoccer.com/,,,chete@aol.com,
,,39204,,,Southwest Jackson Soccer League,,,6180 McRaven Rd Jackson, MS 39209,,,https://www.mississippisoccer.org/clubs/southwest-jackson-soccer-league/?Near=39204&Radius=250,,,,http://www.swjsl.org/,,,knottlaw@bellsouth.net,
,,39204,,,Richland Futbol Club,,, Richland, MS 39218,,,https://www.mississippisoccer.org/clubs/richland-futbol-club/?Near=39204&Radius=250,,,,https://www.mississippisoccer.org/clubs/richland-futbol-club/?Near=39204&Radius=250,,,rfc_president@yahoo.com,
,,39204,,,Clinton Soccer Assn,,,Soccer Way Drive Clinton, MS 39056,,,https://www.mississippisoccer.org/clubs/clinton-soccer-assn/?Near=39204&Radius=250,,,,http://www.clintonsoccer.org/,,,clintonsoccerassn@gmail.com,
,,39204,,,Pearl Youth Soccer Leagues,,,1080 Center City Drive Pearl, MS 39208,,,https://www.mississippisoccer.org/clubs/pearl-youth-soccer-leagues/?Near=39204&Radius=250,,,,https://www.pearlsoccer.com/,,,Jstringer82@gmail.com,
,,39204,,,Jackson Futbol Club,,,Westbrook Rd Jackson, MS 39211,,,https://www.mississippisoccer.org/clubs/jackson-futbol-club/?Near=39204&Radius=250,,,,http://www.jacksonfc.com/,,,jacksonfc1@aol.com,
,,39204,,,Florence Youth Soccer Assn,,, Florence, MS 39073,,,https://www.mississippisoccer.org/clubs/florence-youth-soccer-assn/?Near=39204&Radius=250,,,,http://www.florencesoccer.com/,,,christopher.p.jones2@gmail.com,
,,39204,,,Northwest Rankin AA,,,100 Reservoir Park Road Brandon, MS 39047,,,https://www.mississippisoccer.org/clubs/northwest-rankin-aa/?Near=39204&Radius=250,,,,http://www.nwraa.com/,,,bsmith@ifcofms.com,
,,39204,,,Brandon Futbol Club,,,P.O.Box 1258 Brandon, MS 39043,,,https://www.mississippisoccer.org/clubs/brandon-futbol-club/?Near=39204&Radius=250,,,,http://www.brandonfc.com/,,,brandonfutbolclub@gmail.com,
,,39204,,,MS Futbol Club,,, Madison, MS 39110,,,https://www.mississippisoccer.org/clubs/ms-futbol-club/?Near=39204&Radius=250,,,,http://www.mfcsoccer.com/,,,mfcrec@mississippirush.com,
