,Baseball,,,THE ORIGINAL MIDNIGHT MADNESS,,,https://baseball.exposureevents.com/207583/the-original-midnight-madness,,,Dalton,,,Georgia,,, Tournament  Adult: Men & Women  3 game guarantee  $275,
,Baseball,,,STRIKEOUT THE SUMMER 8U,,,https://baseball.exposureevents.com/207254/strikeout-the-summer-8u,,,Sugarcreek,,,Ohio,,, Tournament  Boys: 8U,
,Baseball,,,USA TOURNAMENT SERIES 15U - 17U SUMMER ENDER,,,https://baseball.exposureevents.com/208008/usa-tournament-series-15u-17u-summer-ender,,,Weymouth,,,Massachusetts,,, Tournament  Boys: 17U-15U,
,Baseball,,,585 CAMPUS SERIES II,,,https://baseball.exposureevents.com/192567/585-campus-series-ii,,,Rochester,,,New York,,, Tournament  Boys: 17U-13U  4 game guarantee  $1295,
,Baseball,,,NYEB AROUND THE HORN (9U-18U),,,https://baseball.exposureevents.com/196303/nyeb-around-the-horn-9u-18u,,,Newburgh,,,New York,,, Tournament  Boys: 18U-9U  3 game guarantee  $800-900,
,Baseball,,,FAAST BASEBALL TOURNAMENT SERIES - SOUTHEAST MICHIGAN (2024 AGES),,,https://baseball.exposureevents.com/205986/faast-baseball-tournament-series-southeast-michigan-2024-ages,,,Southeast,,,Michigan,,, League  Boys & Girls: 18U-8U  12 game guarantee  $1200-1600  A/AA/AAA/Major,
,Baseball,,,FAAST AUGUST CHAMPIONSHIPS - AT ANN ARBOR FIELDS, LINCOLN & MILAN,,,https://baseball.exposureevents.com/198332/faast-august-championships-at-ann-arbor-fields-lincoln-and-milan,,,Ypsilanti,,,Michigan,,, Tournament  Boys & Girls  3 game guarantee  $525-675  A/AA,
,Baseball,,,12U WOOD BAT SUMMER HEATWAVE,,,https://baseball.exposureevents.com/195170/12u-wood-bat-summer-heatwave,,,Newtown,,,Pennsylvania,,, Tournament  Boys: 12U  3 game guarantee  $825,
,Baseball,,,16U PDC INVITATIONAL,,,https://baseball.exposureevents.com/195171/16u-pdc-invitational,,,Newtown,,,Pennsylvania,,, Tournament  Boys: 16U  3 game guarantee  $925,
,Baseball,,,FAAST AUGUST BASH AT FLAT ROCK,,,https://baseball.exposureevents.com/198914/faast-august-bash-at-flat-rock,,,Flat Rock,,,Michigan,,, Tournament  Boys & Girls  3 game guarantee  $525-675  A/AA,
,Baseball,,,𝗦𝗠𝗔𝗥𝗧𝗦 𝗕𝗔𝗟𝗟𝗘𝗥𝗦 𝗕𝗔𝗦𝗛 𝗕𝗔𝗦𝗘𝗕𝗔𝗟𝗟 𝗧𝗢𝗨𝗥𝗡𝗔𝗠𝗘𝗡𝗧,,,https://baseball.exposureevents.com/196009/smarts-ballers-bash-baseball-tournament,,,Carleton,,,Michigan,,, Tournament  Boys & Girls: 18U-8U  3 game guarantee  $375-450,
,Baseball,,,BACK TO SCHOOL TOURNAMENT,,,https://baseball.exposureevents.com/207118/back-to-school-tournament,,,Robstown,,,Texas,,, Tournament (1-Day Play™)  Boys & Girls  3 game guarantee  $170,
,Baseball,,,SBT OF JWPB 2-DAY (8/5-8/6),,,https://baseball.exposureevents.com/199574/sbt-of-jwpb-2-day-8-5-8-6,,,Murrieta,,,California,,, Tournament  Boys: 14U-8U,
,Baseball,,,DINGERS!!!,,,https://baseball.exposureevents.com/207744/dingers,,,Las Vegas ,,,Nevada,,, Tournament  Boys & Girls: 19U-8U/12th-9th  Boys  $625,
,Baseball,,,FIVE TEAM SHOOTOUT,,,https://baseball.exposureevents.com/197268/five-team-shootout,,,Parkesburg,,,Pennsylvania,,, Tournament  Boys: 12U-9U  3 game guarantee  $675,
,Baseball,,,PCYBL ENDLESS SUMMER,,,https://baseball.exposureevents.com/196167/pcybl-endless-summer,,,Vancouver,,,Washington,,, Tournament  Boys & Girls  3 game guarantee,
,Baseball,,,CORNERSTONE SHOWCASE TOURNAMENT,,,https://baseball.exposureevents.com/200736/cornerstone-showcase-tournament,,,Grand Rapids,,,Michigan,,, Tournament  Boys & Girls,
,Baseball,,,ROB OLIVIERI SUMMER OPEN,,,https://baseball.exposureevents.com/199378/rob-olivieri-summer-open,,,Baldwin,,,New York,,, Tournament  Boys: 18U-7U  3 game guarantee  $695,
,Baseball,,,STINGER WOODEN BAT CLASSIC,,,https://baseball.exposureevents.com/198490/stinger-wooden-bat-classic,,,Horseheads,,,New York,,, Tournament  Boys: 14U-12U, 10U  3 game guarantee  $800-900,
,Baseball,,,FAAST MID-AUGUST BASH AT FLAT ROCK,,,https://baseball.exposureevents.com/198915/faast-mid-august-bash-at-flat-rock,,,Flat Rock,,,Michigan,,, Tournament  Boys & Girls  3 game guarantee  $525-675  A/AA,
,Baseball,,,FAAST MID-AUGUST CHAMPIONSHIPS - AT ANN ARBOR FIELDS, LINCOLN & MILAN,,,https://baseball.exposureevents.com/198911/faast-mid-august-championships-at-ann-arbor-fields-lincoln-and-milan,,,Ypsilanti,,,Michigan,,, Tournament  Boys & Girls  3 game guarantee  $525-675  A/AA,
,Baseball,,,NYEB BOMB SQUAD CLASSIC (9U-18U),,,https://baseball.exposureevents.com/196304/nyeb-bomb-squad-classic-9u-18u,,,Newburgh,,,New York,,, Tournament  Boys: 18U-9U  3 game guarantee  $800-900,
,Baseball,,,WOOD BAT,,,https://baseball.exposureevents.com/197269/wood-bat,,,Parkesburg,,,Pennsylvania,,, Tournament  Boys: 12U-9U  3 game guarantee  $700,
,Baseball,,,𝗦𝗠𝗔𝗥𝗧𝗦 𝗦𝗨𝗠𝗠𝗘𝗥𝗧𝗜𝗠𝗘 𝗖𝗟𝗔𝗦𝗦𝗜𝗖 𝗕𝗔𝗦𝗘𝗕𝗔𝗟𝗟 𝗧𝗢𝗨𝗥𝗡𝗔𝗠𝗘𝗡𝗧,,,https://baseball.exposureevents.com/196010/smarts-summertime-classic-baseball-tournament,,,Carleton,,,Michigan,,, Tournament  Boys & Girls: 18U-8U  3 game guarantee  $375-450,
,Baseball,,,RANGERS RODEO 4GG MEGA-EVENT,,,https://baseball.exposureevents.com/198140/rangers-rodeo-4gg-mega-event,,,Lexington,,,Kentucky,,, Tournament  Boys: 12U-5U  4 game guarantee  $200-350  A/AA,
,Baseball,,,PCYBL SUMMER WRAP-UP,,,https://baseball.exposureevents.com/196168/pcybl-summer-wrap-up,,,Milwaukie,,,Oregon,,, Tournament  Boys & Girls  3 game guarantee,
,Baseball,,,PSA (DALTON) MIDNIGHT MADNESS,,,https://baseball.exposureevents.com/208037/psa-dalton-midnight-madness,,,Dalton,,,Georgia,,, Tournament  Boys: 17U-7U  2 game guarantee  $100-300,
,Baseball,,,FAAST LATE-AUGUST CHAMPIONSHIPS - AT ANN ARBOR FIELDS, LINCOLN & MILAN,,,https://baseball.exposureevents.com/198912/faast-late-august-championships-at-ann-arbor-fields-lincoln-and-milan,,,Ypsilanti,,,Michigan,,, Tournament  Boys & Girls  3 game guarantee  $525-675  A/AA,
,Baseball,,,FAAST LATE-AUGUST BASH AT FLAT ROCK,,,https://baseball.exposureevents.com/198916/faast-late-august-bash-at-flat-rock,,,Flat Rock,,,Michigan,,, Tournament  Boys & Girls  3 game guarantee  $525-675  A/AA,
,Baseball,,,GRAND SLAM MOVIN' ON UP (SAT ONLY),,,https://baseball.exposureevents.com/206997/grand-slam-movin-on-up-sat-only,,,Louisville Area,,,Indiana,,, Tournament  Boys & Girls  3 game guarantee  $50-150,
,Baseball,,,CARNIVAL,,,https://baseball.exposureevents.com/199054/carnival,,,Las Vegas ,,,Nevada,,, Tournament  Boys: 18U-8U  3 game guarantee  $625  A/AA/AAA/Major/Open,
,Baseball,,,BIG BALL BASH,,,https://baseball.exposureevents.com/195073/big-ball-bash,,,EVERETT,,,Washington,,, Tournament  Boys & Girls: 13U  4 game guarantee  $500-550,
,Baseball,,,WOOD BAT,,,https://baseball.exposureevents.com/197270/wood-bat,,,Parkesburg,,,Pennsylvania,,, Tournament  Boys: 15U-13U  3 game guarantee  $700,
,Baseball,,,2023 FALL BALL,,,https://baseball.exposureevents.com/204590/2023-fall-ball,,,Waukesha,,,Wisconsin,,, League  Boys: 12th-4th  10 game guarantee  $1350-1550,
,Baseball,,,GRAND SLAM MOVIN' ON UP (SUN ONLY),,,https://baseball.exposureevents.com/206998/grand-slam-movin-on-up-sun-only,,,Louisville Area,,,Indiana,,, Tournament  Boys & Girls  3 game guarantee  $50-150,
,Baseball,,,2023 FALL BALL (INDIVIDUAL),,,https://baseball.exposureevents.com/207360/2023-fall-ball-individual,,,Waukesha,,,Wisconsin,,, League  Boys: 12th-4th  10 game guarantee  $200,
,Baseball,,,10U ROGUE DOGS DAY OF SUMMER,,,https://baseball.exposureevents.com/196949/10u-rogue-dogs-day-of-summer,,,Mt Airy,,,Maryland,,, Tournament  Boys & Girls: 10U  Boys  3 game guarantee  Competitive,
,Baseball,,,NYEB SUMMER SLAM (9U-18U),,,https://baseball.exposureevents.com/196305/nyeb-summer-slam-9u-18u,,,Newburgh,,,New York,,, Tournament  Boys: 18U-9U  3 game guarantee  $800-900,
,Baseball,,,FAAST SCHOOL'S IN BASH AT FLAT ROCK,,,https://baseball.exposureevents.com/198913/faast-schools-in-bash-at-flat-rock,,,Flat Rock,,,Michigan,,, Tournament  Boys & Girls  3 game guarantee  $525-675  A/AA,
,Baseball,,,SWING WHAT YOU BRING,,,https://baseball.exposureevents.com/197271/swing-what-you-bring,,,Parkesburg,,,Pennsylvania,,, Tournament  Boys: 12U-9U  3 game guarantee  $675,
,Baseball,,,GRAND SLAM SUMMER SHOWDOWN,,,https://baseball.exposureevents.com/206999/grand-slam-summer-showdown,,,Louisville Area,,,Indiana,,, Tournament  Boys & Girls  3 game guarantee  $50-150,
,Baseball,,,PSA (DALTON) BACK 2 SCHOOL CLASSIC-3GG,,,https://baseball.exposureevents.com/206181/psa-dalton-back-2-school-classic-3gg,,,Dalton,,,Georgia,,, Tournament  Boys: 16U-7U  3 game guarantee  $100-300,
,Baseball,,,SBT OF JWPB 1-DAY (8/27),,,https://baseball.exposureevents.com/199576/sbt-of-jwpb-1-day-8-27,,,Murrieta,,,California,,, Tournament (1-Day Play™)  Boys: 14U-8U,
,Baseball,,,11U ROGUE DOGS DAY OF SUMMER,,,https://baseball.exposureevents.com/196950/11u-rogue-dogs-day-of-summer,,,Mt Airy,,,Maryland,,, Tournament  Boys & Girls: 11U  Boys  3 game guarantee  Competitive,
,Baseball,,,8U ROGUE DOGS DAY OF SUMMER,,,https://baseball.exposureevents.com/196951/8u-rogue-dogs-day-of-summer,,,Mt Airy,,,Maryland,,, Tournament  Boys & Girls: 8U  Boys  3 game guarantee  Competitive,
,Baseball,,,SEATTLE ELITE FALL LEAGUE,,,https://baseball.exposureevents.com/207947/seattle-elite-fall-league,,,Seattle,,,Washington,,, League  Boys: 18U, 16U, 14U-13U  $1200-2000  Elite/Competitive/Developmental,
,Baseball,,,JOHN WALKER MEMORIAL LABOR DAY INVITATIONAL,,,https://baseball.exposureevents.com/199377/john-walker-memorial-labor-day-invitational,,,Hicksville,,,New York,,, Tournament  Boys: 19U-7U  3 game guarantee  $695,
,Baseball,,,11U LABOR DAY CHALLENGE,,,https://baseball.exposureevents.com/207520/11u-labor-day-challenge,,,Newtown,,,Pennsylvania,,, Tournament  Boys: 11U  3 game guarantee  $825,
,Baseball,,,NYEB LABOR DAY CLASSIC (9U-18U),,,https://baseball.exposureevents.com/201876/nyeb-labor-day-classic-9u-18u,,,Newburgh,,,New York,,, Tournament  Boys: 18U-9U  3 game guarantee  $800-900,
,Baseball,,,14U LABOR DAY CHALLENGE,,,https://baseball.exposureevents.com/207523/14u-labor-day-challenge,,,Newtown,,,Pennsylvania,,, Tournament  Boys: 14U  3 game guarantee  $925,
,Baseball,,,12U LABOR DAY CHALLENGE,,,https://baseball.exposureevents.com/207522/12u-labor-day-challenge,,,Newtown,,,Pennsylvania,,, Tournament  Boys: 12U  3 game guarantee  $825,
,Baseball,,,“LAST LICKS”: LABOR DAY WEEKEND,,,https://baseball.exposureevents.com/195074/last-licks-labor-day-weekend,,,EVERETT,,,Washington,,, Tournament  Boys & Girls: 13U  4 game guarantee  $500-550,
,Baseball,,,GRAND SLAM LABOR DAY BASH (SAT ONLY),,,https://baseball.exposureevents.com/207000/grand-slam-labor-day-bash-sat-only,,,Louisville Area,,,Indiana,,, Tournament  Boys & Girls  3 game guarantee  $50-150,
,Baseball,,,FIVE TEAM SHOOTOUT,,,https://baseball.exposureevents.com/197272/five-team-shootout,,,Parkesburg,,,Pennsylvania,,, Tournament  Boys: 12U-9U  3 game guarantee  $675,
,Baseball,,,WCP LABOR DAY BASH,,,https://baseball.exposureevents.com/207948/wcp-labor-day-bash,,,Portland,,,Oregon,,, Tournament  Boys: 18U, 16U, 14U-13U  $1500-2500,
,Baseball,,,𝗦𝗠𝗔𝗥𝗧𝗦 𝗙𝗔𝗟𝗟 𝗙𝗥𝗘𝗡𝗭𝗬 𝗕𝗔𝗦𝗘𝗕𝗔𝗟𝗟 𝗧𝗢𝗨𝗥𝗡𝗔𝗠𝗘𝗡𝗧,,,https://baseball.exposureevents.com/196011/smarts-fall-frenzy-baseball-tournament,,,Carleton,,,Michigan,,, Tournament  Boys & Girls: 18U-8U  3 game guarantee  $360,
,Baseball,,,PSA (ROME) LABOR DAY CHALLENGE-2GG,,,https://baseball.exposureevents.com/206183/psa-rome-labor-day-challenge-2gg,,,Rome,,,Georgia,,, Tournament  Boys: 12U-7U  2 game guarantee  $75-200,
,Baseball,,,PSA (DALTON) LABOR DAY CHALLENGE-3GG,,,https://baseball.exposureevents.com/206182/psa-dalton-labor-day-challenge-3gg,,,Dalton,,,Georgia,,, Tournament  Boys: 16U-7U  2 game guarantee  $75-300,
,Baseball,,,EMPIRE FALL LEAGUE (BASEBALL/FASTPITCH),,,https://baseball.exposureevents.com/207906/empire-fall-league-baseball-fastpitch,,,Las Vegas ,,,Nevada,,, League  Boys & Girls: 19U-8U/12th-9th  $625,
,Baseball,,,SEPTEMBER SHOWDOWN 12U BASEBALL TOURNAMENT,,,https://baseball.exposureevents.com/204397/september-showdown-12u-baseball-tournament,,,Front Royal,,,Virginia,,, Tournament  Boys: 12U  3 game guarantee  $550,
,Baseball,,,SEPTEMBER SHOWDOWN 13U BASEBALL TOURNAMENT,,,https://baseball.exposureevents.com/204394/september-showdown-13u-baseball-tournament,,,Front Royal,,,Virginia,,, Tournament  Boys: 13U  3 game guarantee  $600,
,Baseball,,,15U PATRIOT DAY TOURNAMENT,,,https://baseball.exposureevents.com/207527/15u-patriot-day-tournament,,,Newtown,,,Pennsylvania,,, Tournament  Boys: 15U  3 game guarantee  $925,
,Baseball,,,11U PATRIOT DAY TOURNAMENT,,,https://baseball.exposureevents.com/207525/11u-patriot-day-tournament,,,Newtown,,,Pennsylvania,,, Tournament  Boys: 11U  3 game guarantee  $825,
,Baseball,,,FAAST FALL KICKOFF AT FLAT ROCK & ANN ARBOR AREA,,,https://baseball.exposureevents.com/207923/faast-fall-kickoff-at-flat-rock-and-ann-arbor-area,,,Flat Rock,,,Michigan,,, Tournament  Boys & Girls  3 game guarantee  $525-675  A/AA,
,Baseball,,,TBR KICKOFF AT FLAT ROCK & ANN ARBOR AREA,,,https://baseball.exposureevents.com/206149/tbr-kickoff-at-flat-rock-and-ann-arbor-area,,,Flat Rock,,,Michigan,,, Tournament  Boys & Girls  3 game guarantee  $525-675  A/AA,
,Baseball,,,FAAST FALL KICKOFF AT MEMORIAL PARK,,,https://baseball.exposureevents.com/206151/faast-fall-kickoff-at-memorial-park,,,Royal Oak,,,Michigan,,, Tournament  Boys & Girls  3 game guarantee  $525-675  A/AA,
,Baseball,,,BOOKWORMS,,,https://baseball.exposureevents.com/199055/bookworms,,,Las Vegas ,,,Nevada,,, Tournament  Boys & Girls  3 game guarantee  $625  A/AA/AAA/Major/Open,
,Baseball,,,SBT OF JWPB 2-DAY (9/9-10),,,https://baseball.exposureevents.com/199577/sbt-of-jwpb-2-day-9-9-10,,,Temecula,,,California,,, Tournament  Boys: 14U-8U,
,Baseball,,,WOOD BAT,,,https://baseball.exposureevents.com/197273/wood-bat,,,Parkesburg,,,Pennsylvania,,, Tournament  Boys: 15U-13U  3 game guarantee  $700,
,Baseball,,,SEPTEMBER SLAM 2023,,,https://baseball.exposureevents.com/205655/september-slam-2023,,,Frederickburg,,,Virginia,,, Tournament  Boys: 12U-9U,
,Baseball,,,𝗦𝗠𝗔𝗥𝗧𝗦 𝗦𝗘𝗣𝗧𝗘𝗠𝗕𝗘𝗥 𝗦𝗘𝗥𝗜𝗘𝗦 𝗕𝗔𝗦𝗘𝗕𝗔𝗟𝗟 𝗧𝗢𝗨𝗥𝗡𝗔𝗠𝗘𝗡𝗧,,,https://baseball.exposureevents.com/196012/smarts-september-series-baseball-tournament,,,Carleton,,,Michigan,,, Tournament  Boys & Girls: 18U-8U  3 game guarantee  $360,
,Baseball,,,GRAND SLAM 2ND ANNUAL WALK OFF WARRIORS,,,https://baseball.exposureevents.com/207001/grand-slam-2nd-annual-walk-off-warriors,,,Louisville Area,,,Indiana,,, Tournament  Boys & Girls  3 game guarantee  $50-150,
,Baseball,,,PSA (DALTON) FALL CLASSIC 3GG,,,https://baseball.exposureevents.com/206184/psa-dalton-fall-classic-3gg,,,Dalton,,,Georgia,,, Tournament  Boys: 16U-7U  3 game guarantee  $100-300,
,Baseball,,,TBR KICKOFF AT FLAT ROCK & ANN ARBOR AREA SUNDAY ONLY,,,https://baseball.exposureevents.com/206150/tbr-kickoff-at-flat-rock-and-ann-arbor-area-sunday-only,,,Flat Rock,,,Michigan,,, Tournament  Boys & Girls  3 game guarantee  $525-675  A/AA,
,Baseball,,,PSA (ROME) FALL CLASSIC 2GG,,,https://baseball.exposureevents.com/206185/psa-rome-fall-classic-2gg,,,Rome,,,Georgia,,, Tournament  Boys: 12U-7U  2 game guarantee  $75-200,
,Baseball,,,JOEY LUP LONG BALL AGAINST CANCER,,,https://baseball.exposureevents.com/199376/joey-lup-long-ball-against-cancer,,,Hicksville,,,New York,,, Tournament  Boys: 19U-7U  3 game guarantee  $695,
,Baseball,,,14U SWING FOR THE CURE CLASSIC,,,https://baseball.exposureevents.com/207545/14u-swing-for-the-cure-classic,,,Newtown,,,Pennsylvania,,, Tournament  Boys: 14U  3 game guarantee  $925,
,Baseball,,,FAAST SEPTEMBER SHOOTOUT AT FLAT ROCK & ANN ARBOR FIELDS,,,https://baseball.exposureevents.com/207924/faast-september-shootout-at-flat-rock-and-ann-arbor-fields,,,Flat Rock,,,Michigan,,, Tournament  Boys & Girls  3 game guarantee  $525-675  A/AA,
,Baseball,,,FAAST SEPTEMBER SHOOTOUT AT MEMORIAL PARK,,,https://baseball.exposureevents.com/206152/faast-september-shootout-at-memorial-park,,,Royal Oak,,,Michigan,,, Tournament  Boys & Girls  3 game guarantee  $525-675  A/AA,
,Baseball,,,12U SWING FOR THE CURE CLASSIC,,,https://baseball.exposureevents.com/207528/12u-swing-for-the-cure-classic,,,Newtown,,,Pennsylvania,,, Tournament  Boys: 12U  3 game guarantee  $825,
,Baseball,,,𝗦𝗠𝗔𝗥𝗧𝗦 𝗦𝗘𝗣𝗧𝗘𝗠𝗕𝗘𝗥 𝗦𝗧𝗥𝗜𝗞𝗘𝗢𝗨𝗧𝗦 𝗕𝗔𝗦𝗘𝗕𝗔𝗟𝗟 𝗧𝗢𝗨𝗥𝗡𝗔𝗠𝗘𝗡𝗧,,,https://baseball.exposureevents.com/196013/smarts-september-strikeouts-baseball-tournament,,,Carleton,,,Michigan,,, Tournament  Boys & Girls: 18U-8U  3 game guarantee  $360,
,Baseball,,,SBT OF JWPB 2-DAY (9/16-17),,,https://baseball.exposureevents.com/199578/sbt-of-jwpb-2-day-9-16-17,,,Temecula,,,California,,, Tournament  Boys: 14U-8U,
